index,ch,site,value
292,12.0,772193.0,2.654
293,12.0,131027.0,2.654
294,12.0,664469.0,2.654
295,12.0,316181.0,2.654
296,12.0,1014003.0,2.653
297,12.0,89992.0,2.652
298,12.0,275502.0,2.65
299,12.0,181250.0,2.65
300,12.0,239476.0,2.648
301,12.0,515515.0,2.648
302,12.0,424338.0,2.647
303,12.0,611977.0,2.646
304,12.0,572667.0,2.646
305,12.0,278846.0,2.644
306,12.0,372171.0,2.644
307,12.0,389482.0,2.644
308,12.0,513759.0,2.643
309,12.0,827270.0,2.643
310,12.0,938116.0,2.643
311,12.0,664663.0,2.642
312,12.0,533237.0,2.64
313,12.0,69818.0,2.64
314,12.0,105024.0,2.637
315,12.0,738787.0,2.637
316,12.0,110063.0,2.636
317,12.0,706634.0,2.635
318,12.0,281957.0,2.635
319,12.0,424552.0,2.632
320,12.0,735347.0,2.631
321,12.0,389594.0,2.629
322,12.0,89719.0,2.627
323,12.0,955486.0,2.626
324,12.0,29578.0,2.625
325,12.0,735970.0,2.623
326,12.0,291005.0,2.622
327,12.0,1004758.0,2.622
328,12.0,526051.0,2.621
329,12.0,79609.0,2.619
330,12.0,130047.0,2.617
331,12.0,648202.0,2.615
332,12.0,1030119.0,2.613
333,12.0,282250.0,2.613
334,12.0,21562.0,2.612
335,12.0,51123.0,2.612
336,12.0,79605.0,2.611
337,12.0,164443.0,2.611
338,12.0,278828.0,2.604
339,12.0,343316.0,2.604
340,12.0,328964.0,2.599
341,12.0,492408.0,2.599
342,12.0,164416.0,2.599
343,12.0,260478.0,2.598
344,12.0,34812.0,2.597
345,12.0,251789.0,2.597
346,12.0,991029.0,2.593
347,12.0,527531.0,2.584
348,12.0,304389.0,2.579
349,12.0,124320.0,2.578
350,12.0,405549.0,2.578
351,12.0,933253.0,2.578
352,12.0,258730.0,2.576
353,12.0,212396.0,2.575
354,12.0,69626.0,2.572
355,12.0,627176.0,2.572
356,12.0,260079.0,2.572
357,12.0,81540.0,2.57
358,12.0,330527.0,2.565
359,12.0,79615.0,2.563
360,12.0,440823.0,2.56
361,12.0,73361.0,2.559
362,12.0,34829.0,2.559
363,12.0,736857.0,2.555
364,12.0,79616.0,2.555
365,12.0,131933.0,2.554
366,12.0,666309.0,2.554
367,12.0,90028.0,2.552
368,12.0,772204.0,2.552
369,12.0,1004730.0,2.55
370,12.0,908151.0,2.546
371,12.0,575226.0,2.546
372,12.0,808867.0,2.545
373,12.0,236709.0,2.544
374,12.0,415944.0,2.541
375,12.0,252550.0,2.54
376,12.0,146315.0,2.539
377,12.0,767050.0,2.539
378,12.0,930334.0,2.538
379,12.0,126306.0,2.538
380,12.0,514537.0,2.538
381,12.0,201193.0,2.537
382,12.0,422810.0,2.535
383,12.0,398767.0,2.535
384,12.0,254564.0,2.532
385,12.0,551885.0,2.531
386,12.0,559971.0,2.529
387,12.0,555743.0,2.529
388,12.0,558022.0,2.528
389,12.0,648172.0,2.527
390,12.0,382056.0,2.524
391,12.0,388974.0,2.524
392,12.0,767058.0,2.523
393,12.0,260324.0,2.521
394,12.0,314502.0,2.521
395,12.0,98753.0,2.521
396,12.0,400184.0,2.521
397,12.0,128058.0,2.515
398,12.0,108950.0,2.514
399,12.0,1056880.0,2.513
400,12.0,44342.0,2.511
401,12.0,938165.0,2.509
402,12.0,951477.0,2.508
403,12.0,425700.0,2.506
404,12.0,566185.0,2.506
405,12.0,90008.0,2.505
406,12.0,260072.0,2.501
407,12.0,106610.0,2.501
408,12.0,389920.0,2.501
409,12.0,229407.0,2.495
410,12.0,1009212.0,2.494
411,12.0,735854.0,2.494
412,12.0,251476.0,2.493
413,12.0,764998.0,2.492
414,12.0,201168.0,2.49
415,12.0,1056864.0,2.489
416,12.0,101397.0,2.487
417,12.0,507187.0,2.487
418,12.0,921555.0,2.487
419,12.0,814556.0,2.482
420,12.0,893856.0,2.481
421,12.0,284422.0,2.481
422,12.0,501468.0,2.48
423,12.0,21541.0,2.48
424,12.0,583750.0,2.479
425,12.0,341516.0,2.479
426,12.0,271973.0,2.479
427,12.0,341515.0,2.479
428,12.0,910590.0,2.477
429,12.0,748292.0,2.475
430,12.0,704314.0,2.473
431,12.0,662556.0,2.471
432,12.0,836104.0,2.471
433,12.0,415926.0,2.47
434,12.0,434352.0,2.47
435,12.0,623873.0,2.467
436,12.0,284389.0,2.466
437,12.0,764018.0,2.465
438,12.0,415924.0,2.462
439,12.0,510717.0,2.461
440,12.0,880263.0,2.46
441,12.0,533296.0,2.46
442,12.0,1013120.0,2.459
443,12.0,638224.0,2.457
444,12.0,687077.0,2.455
445,12.0,399010.0,2.455
446,12.0,180390.0,2.455
447,12.0,252736.0,2.453
448,12.0,601469.0,2.453
449,12.0,387081.0,2.453
450,12.0,601181.0,2.452
451,12.0,843028.0,2.452
452,12.0,177057.0,2.449
453,12.0,839530.0,2.448
454,12.0,399019.0,2.447
455,12.0,837268.0,2.446
456,12.0,874219.0,2.446
457,12.0,626685.0,2.445
458,12.0,601441.0,2.445
459,12.0,880065.0,2.444
460,12.0,586437.0,2.444
461,12.0,250487.0,2.442
462,12.0,518017.0,2.442
463,12.0,164428.0,2.441
464,12.0,544664.0,2.441
465,12.0,18575.0,2.44
466,12.0,372543.0,2.44
467,12.0,101436.0,2.439
468,12.0,340792.0,2.437
469,12.0,748280.0,2.437
470,12.0,252871.0,2.436
471,12.0,586472.0,2.435
472,12.0,888461.0,2.433
473,12.0,836111.0,2.432
474,12.0,433369.0,2.429
475,12.0,698762.0,2.428
476,12.0,730179.0,2.428
477,12.0,400314.0,2.425
478,12.0,638227.0,2.424
479,12.0,99422.0,2.422
480,12.0,29389.0,2.42
481,12.0,850829.0,2.419
482,12.0,110972.0,2.419
483,12.0,514238.0,2.417
484,12.0,350786.0,2.416
485,12.0,327052.0,2.413
486,12.0,90042.0,2.41
487,12.0,544893.0,2.409
488,12.0,601197.0,2.409
489,12.0,239527.0,2.408
490,12.0,567556.0,2.408
491,12.0,180908.0,2.408
492,12.0,933266.0,2.407
493,12.0,572751.0,2.407
494,12.0,267190.0,2.407
495,12.0,555057.0,2.406
496,12.0,99414.0,2.406
497,12.0,21225.0,2.406
498,12.0,708768.0,2.405
499,12.0,384097.0,2.402
500,12.0,570136.0,2.401
501,12.0,180381.0,2.401
502,12.0,79491.0,2.399
503,12.0,514443.0,2.399
504,12.0,164388.0,2.398
505,12.0,369058.0,2.398
506,12.0,648495.0,2.396
507,12.0,633501.0,2.395
508,12.0,420984.0,2.394
509,12.0,738386.0,2.394
510,12.0,252535.0,2.393
511,12.0,252529.0,2.393
512,12.0,559655.0,2.391
513,12.0,913712.0,2.391
514,12.0,179522.0,2.386
515,12.0,999867.0,2.386
516,12.0,81586.0,2.383
517,12.0,161172.0,2.381
518,12.0,36151.0,2.38
519,12.0,772110.0,2.379
520,12.0,305051.0,2.377
521,12.0,343276.0,2.377
522,12.0,267197.0,2.377
523,12.0,206414.0,2.374
524,12.0,788265.0,2.373
525,12.0,964571.0,2.373
526,12.0,408128.0,2.372
527,12.0,282185.0,2.371
528,12.0,177198.0,2.37
529,12.0,858729.0,2.37
530,12.0,642904.0,2.369
531,12.0,690646.0,2.369
532,12.0,638168.0,2.368
533,12.0,690623.0,2.367
534,12.0,788260.0,2.366
535,12.0,739791.0,2.364
536,12.0,627208.0,2.363
537,12.0,665338.0,2.362
538,12.0,368177.0,2.36
539,12.0,833126.0,2.358
540,12.0,392521.0,2.357
541,12.0,51184.0,2.357
542,12.0,112724.0,2.356
543,12.0,130714.0,2.356
544,12.0,94465.0,2.356
545,12.0,541894.0,2.355
546,12.0,349571.0,2.354
547,12.0,729484.0,2.352
548,12.0,902920.0,2.349
549,12.0,601168.0,2.349
550,12.0,739780.0,2.348
551,12.0,260062.0,2.347
552,12.0,805054.0,2.346
553,12.0,108965.0,2.343
554,12.0,304341.0,2.343
555,12.0,389197.0,2.343
556,12.0,285411.0,2.343
557,12.0,405022.0,2.342
558,12.0,264571.0,2.342
559,12.0,902897.0,2.342
560,12.0,248970.0,2.341
561,12.0,389214.0,2.336
562,12.0,419884.0,2.334
563,12.0,586118.0,2.334
564,12.0,533204.0,2.333
565,12.0,705376.0,2.331
566,12.0,544435.0,2.331
567,12.0,767082.0,2.328
568,12.0,405024.0,2.327
569,12.0,804071.0,2.325
570,12.0,558418.0,2.324
571,12.0,334561.0,2.323
572,12.0,30651.0,2.322
573,12.0,700745.0,2.321
574,12.0,621944.0,2.319
575,12.0,342162.0,2.318
576,12.0,626869.0,2.318
577,12.0,772075.0,2.317
578,12.0,370721.0,2.313
579,12.0,81725.0,2.313
580,12.0,236690.0,2.31
581,12.0,509771.0,2.31
582,12.0,26621.0,2.31
583,12.0,827239.0,2.309
584,12.0,574408.0,2.308
585,12.0,404078.0,2.307
586,12.0,1031932.0,2.306
587,12.0,1035575.0,2.306
588,12.0,99393.0,2.305
589,12.0,65777.0,2.302
590,12.0,850851.0,2.301
591,12.0,571398.0,2.301
592,12.0,288576.0,2.3
593,12.0,1031937.0,2.299
594,12.0,424346.0,2.296
595,12.0,880019.0,2.296
596,12.0,146351.0,2.295
597,12.0,1032785.0,2.295
598,12.0,272002.0,2.294
599,12.0,65788.0,2.294
600,12.0,158189.0,2.294
601,12.0,827656.0,2.294
602,12.0,344243.0,2.293
603,12.0,695658.0,2.292
604,12.0,15136.0,2.292
605,12.0,1023030.0,2.291
606,12.0,21610.0,2.29
607,12.0,58936.0,2.288
608,12.0,71525.0,2.286
609,12.0,102265.0,2.286
610,12.0,434305.0,2.286
611,12.0,320212.0,2.286
612,12.0,51072.0,2.285
613,12.0,837246.0,2.285
614,12.0,535902.0,2.284
615,12.0,246014.0,2.284
616,12.0,23418.0,2.283
617,12.0,738350.0,2.283
618,12.0,505178.0,2.282
619,12.0,389815.0,2.28
620,12.0,389173.0,2.278
621,12.0,351716.0,2.276
622,12.0,913543.0,2.276
623,12.0,565221.0,2.276
624,12.0,23421.0,2.275
625,12.0,826172.0,2.275
626,12.0,37846.0,2.272
627,12.0,1023854.0,2.272
628,12.0,66103.0,2.272
629,12.0,925037.0,2.269
630,12.0,997782.0,2.268
631,12.0,54366.0,2.267
632,12.0,819222.0,2.265
633,12.0,372233.0,2.264
634,12.0,900866.0,2.264
635,12.0,259912.0,2.264
636,12.0,422869.0,2.263
637,12.0,506881.0,2.262
638,12.0,43483.0,2.261
639,12.0,895026.0,2.259
640,12.0,919784.0,2.259
641,12.0,555900.0,2.258
642,12.0,892397.0,2.258
643,12.0,1028647.0,2.256
644,12.0,285440.0,2.256
645,12.0,902941.0,2.256
646,12.0,342133.0,2.255
647,12.0,559836.0,2.253
648,12.0,535901.0,2.253
649,12.0,845161.0,2.253
650,12.0,554284.0,2.252
651,12.0,421288.0,2.252
652,12.0,554670.0,2.252
653,12.0,19655.0,2.252
654,12.0,1037039.0,2.251
655,12.0,706681.0,2.251
656,12.0,518005.0,2.25
657,12.0,387788.0,2.25
658,12.0,739634.0,2.25
659,12.0,201155.0,2.245
660,12.0,876928.0,2.245
661,12.0,994784.0,2.245
662,12.0,790978.0,2.245
663,12.0,178161.0,2.243
664,12.0,851832.0,2.243
665,12.0,1022862.0,2.243
666,12.0,54358.0,2.243
667,12.0,69909.0,2.242
668,12.0,34865.0,2.241
669,12.0,871146.0,2.24
670,12.0,21155.0,2.24
671,12.0,764926.0,2.238
672,12.0,602040.0,2.237
673,12.0,66349.0,2.237
674,12.0,559831.0,2.237
675,12.0,334535.0,2.237
676,12.0,726741.0,2.236
677,12.0,136798.0,2.235
678,12.0,278922.0,2.234
679,12.0,20400.0,2.232
680,12.0,102191.0,2.232
681,12.0,102287.0,2.231
682,12.0,384155.0,2.23
683,12.0,771560.0,2.23
684,12.0,638155.0,2.227
685,12.0,715732.0,2.227
686,12.0,610789.0,2.226
687,12.0,638856.0,2.225
688,12.0,104979.0,2.224
689,12.0,389822.0,2.224
690,12.0,320226.0,2.224
691,12.0,261764.0,2.221
692,12.0,376947.0,2.22
693,12.0,587193.0,2.219
694,12.0,272009.0,2.216
695,12.0,147925.0,2.216
696,12.0,332113.0,2.212
697,12.0,332102.0,2.212
698,12.0,30626.0,2.212
699,12.0,556155.0,2.211
700,12.0,661245.0,2.21
701,12.0,351650.0,2.21
702,12.0,693604.0,2.21
703,12.0,690669.0,2.21
704,12.0,890740.0,2.209
705,12.0,824966.0,2.209
706,12.0,960498.0,2.209
707,12.0,574358.0,2.208
708,12.0,398828.0,2.206
709,12.0,574479.0,2.206
710,12.0,405462.0,2.205
711,12.0,838904.0,2.203
712,12.0,816228.0,2.203
713,12.0,936073.0,2.201
714,12.0,622728.0,2.201
715,12.0,622739.0,2.201
716,12.0,20371.0,2.199
717,12.0,708852.0,2.198
718,12.0,260339.0,2.198
719,12.0,274739.0,2.197
720,12.0,332089.0,2.197
721,12.0,208219.0,2.197
722,12.0,838893.0,2.196
723,12.0,111941.0,2.196
724,12.0,638154.0,2.196
725,12.0,838603.0,2.195
726,12.0,514418.0,2.193
727,12.0,146367.0,2.193
728,12.0,705438.0,2.192
729,12.0,492437.0,2.192
730,12.0,810564.0,2.191
731,12.0,362902.0,2.19
732,12.0,517478.0,2.19
733,12.0,20474.0,2.19
734,12.0,440648.0,2.188
735,12.0,86177.0,2.187
736,12.0,690670.0,2.187
737,12.0,540872.0,2.186
738,12.0,622751.0,2.185
739,12.0,535896.0,2.184
740,12.0,788649.0,2.184
741,12.0,424369.0,2.184
742,12.0,420938.0,2.183
743,12.0,953013.0,2.183
744,12.0,748241.0,2.181
745,12.0,212382.0,2.181
746,12.0,811000.0,2.18
747,12.0,1037009.0,2.179
748,12.0,405608.0,2.178
749,12.0,704902.0,2.178
750,12.0,875834.0,2.178
751,12.0,259925.0,2.178
752,12.0,87885.0,2.177
753,12.0,850775.0,2.177
754,12.0,644675.0,2.176
755,12.0,848109.0,2.176
756,12.0,626163.0,2.175
757,12.0,626176.0,2.175
758,12.0,687045.0,2.174
759,12.0,177129.0,2.174
760,12.0,810970.0,2.174
761,12.0,863167.0,2.173
762,12.0,119218.0,2.172
763,12.0,907898.0,2.171
764,12.0,223629.0,2.17
765,12.0,890812.0,2.169
766,12.0,534140.0,2.168
767,12.0,972450.0,2.167
768,12.0,638837.0,2.167
769,12.0,178352.0,2.166
770,12.0,332117.0,2.165
771,12.0,378837.0,2.165
772,12.0,54604.0,2.165
773,12.0,351633.0,2.164
774,12.0,37641.0,2.163
775,12.0,765443.0,2.162
776,12.0,575967.0,2.159
777,12.0,953007.0,2.159
778,12.0,424030.0,2.156
779,12.0,197585.0,2.155
780,12.0,827299.0,2.155
781,12.0,90660.0,2.155
782,12.0,803443.0,2.154
783,12.0,330396.0,2.154
784,12.0,900908.0,2.154
785,12.0,788641.0,2.154
786,12.0,342697.0,2.15
787,12.0,166026.0,2.15
788,12.0,1023072.0,2.15
789,12.0,158932.0,2.149
790,12.0,261134.0,2.147
791,12.0,907893.0,2.147
792,12.0,283143.0,2.146
793,12.0,387814.0,2.145
794,12.0,532578.0,2.144
795,12.0,409588.0,2.144
796,12.0,143217.0,2.144
797,12.0,644691.0,2.144
798,12.0,492133.0,2.143
799,12.0,370668.0,2.143
800,12.0,262440.0,2.142
801,12.0,347291.0,2.142
802,12.0,37752.0,2.142
803,12.0,695390.0,2.141
804,12.0,236363.0,2.141
805,12.0,971260.0,2.14
806,12.0,648643.0,2.14
807,12.0,118475.0,2.14
808,12.0,1038586.0,2.138
809,12.0,433932.0,2.138
810,12.0,623941.0,2.137
811,12.0,176958.0,2.137
812,12.0,267127.0,2.136
813,12.0,708585.0,2.134
814,12.0,334769.0,2.134
815,12.0,780259.0,2.134
816,12.0,387886.0,2.133
817,12.0,394391.0,2.132
818,12.0,251505.0,2.132
819,12.0,871072.0,2.131
820,12.0,318936.0,2.129
821,12.0,44445.0,2.128
822,12.0,577111.0,2.128
823,12.0,615034.0,2.128
824,12.0,349652.0,2.127
825,12.0,275038.0,2.127
826,12.0,447329.0,2.126
827,12.0,236373.0,2.126
828,12.0,919812.0,2.125
829,12.0,1038590.0,2.123
830,12.0,58050.0,2.122
831,12.0,791154.0,2.122
832,12.0,639776.0,2.121
833,12.0,836022.0,2.12
834,12.0,177110.0,2.119
835,12.0,252456.0,2.118
836,12.0,708871.0,2.118
837,12.0,110161.0,2.117
838,12.0,90657.0,2.117
839,12.0,709593.0,2.117
840,12.0,40776.0,2.117
841,12.0,31197.0,2.114
842,12.0,625363.0,2.114
843,12.0,334499.0,2.114
844,12.0,858766.0,2.114
845,12.0,401016.0,2.113
846,12.0,443060.0,2.112
847,12.0,669673.0,2.112
848,12.0,178349.0,2.112
849,12.0,278512.0,2.111
850,12.0,41671.0,2.111
851,12.0,559933.0,2.11
852,12.0,81681.0,2.109
853,12.0,871069.0,2.107
854,12.0,171532.0,2.107
855,12.0,638975.0,2.106
856,12.0,101614.0,2.106
857,12.0,389961.0,2.106
858,12.0,921535.0,2.105
859,12.0,738885.0,2.104
860,12.0,319576.0,2.102
861,12.0,804046.0,2.102
862,12.0,1058165.0,2.1
863,12.0,65759.0,2.1
864,12.0,134841.0,2.099
865,12.0,31191.0,2.099
866,12.0,31164.0,2.098
867,12.0,417696.0,2.098
868,12.0,555965.0,2.097
869,12.0,650158.0,2.097
870,12.0,535869.0,2.096
871,12.0,136751.0,2.094
872,12.0,756892.0,2.093
873,12.0,847550.0,2.093
874,12.0,111221.0,2.093
875,12.0,317025.0,2.093
876,12.0,171527.0,2.092
877,12.0,797550.0,2.091
878,12.0,634547.0,2.09
879,12.0,908118.0,2.09
880,12.0,850758.0,2.09
881,12.0,417701.0,2.09
882,12.0,765595.0,2.088
883,12.0,335030.0,2.088
884,12.0,558943.0,2.088
885,12.0,29830.0,2.087
886,12.0,166638.0,2.087
887,12.0,708589.0,2.087
888,12.0,274749.0,2.087
889,12.0,894688.0,2.087
890,12.0,766707.0,2.087
891,12.0,791495.0,2.086
892,12.0,955267.0,2.084
893,12.0,638961.0,2.084
894,12.0,400815.0,2.084
895,12.0,110001.0,2.083
896,12.0,362604.0,2.082
897,12.0,201147.0,2.081
898,12.0,937980.0,2.081
899,12.0,804037.0,2.08
900,12.0,838514.0,2.079
901,12.0,382099.0,2.079
902,12.0,388113.0,2.079
903,12.0,261425.0,2.076
904,12.0,341924.0,2.075
905,12.0,424382.0,2.075
906,12.0,874566.0,2.074
907,12.0,341880.0,2.074
908,12.0,558937.0,2.073
909,12.0,644065.0,2.071
910,12.0,648564.0,2.07
911,12.0,189619.0,2.07
912,12.0,670722.0,2.069
913,12.0,995625.0,2.068
914,12.0,87876.0,2.068
915,12.0,729398.0,2.066
916,12.0,581200.0,2.066
917,12.0,766704.0,2.064
918,12.0,169467.0,2.064
919,12.0,907926.0,2.064
920,12.0,666062.0,2.063
921,12.0,446140.0,2.063
922,12.0,386656.0,2.062
923,12.0,638147.0,2.062
924,12.0,192970.0,2.06
925,12.0,113330.0,2.059
926,12.0,260345.0,2.059
927,12.0,849011.0,2.056
928,12.0,843176.0,2.056
