index,ch,site,value
293,2.0,119053.0,2.382
294,2.0,713182.0,2.382
295,2.0,311335.0,2.378
296,2.0,345919.0,2.375
297,2.0,345914.0,2.375
298,2.0,72682.0,2.373
299,2.0,668244.0,2.373
300,2.0,238581.0,2.372
301,2.0,27967.0,2.372
302,2.0,461192.0,2.37
303,2.0,19588.0,2.37
304,2.0,798142.0,2.368
305,2.0,51087.0,2.367
306,2.0,733534.0,2.366
307,2.0,501241.0,2.361
308,2.0,23363.0,2.361
309,2.0,680412.0,2.36
310,2.0,662767.0,2.359
311,2.0,118937.0,2.358
312,2.0,698917.0,2.357
313,2.0,102940.0,2.356
314,2.0,27961.0,2.355
315,2.0,70528.0,2.354
316,2.0,687494.0,2.352
317,2.0,475893.0,2.351
318,2.0,735360.0,2.349
319,2.0,797248.0,2.349
320,2.0,717396.0,2.346
321,2.0,351384.0,2.345
322,2.0,44791.0,2.343
323,2.0,563867.0,2.343
324,2.0,113130.0,2.341
325,2.0,285851.0,2.335
326,2.0,777055.0,2.335
327,2.0,563922.0,2.333
328,2.0,666143.0,2.333
329,2.0,461184.0,2.331
330,2.0,464839.0,2.33
331,2.0,534531.0,2.33
332,2.0,456859.0,2.33
333,2.0,476112.0,2.327
334,2.0,213244.0,2.327
335,2.0,460435.0,2.325
336,2.0,370936.0,2.324
337,2.0,717191.0,2.324
338,2.0,736537.0,2.324
339,2.0,640748.0,2.323
340,2.0,19583.0,2.322
341,2.0,322781.0,2.321
342,2.0,243455.0,2.32
343,2.0,285859.0,2.32
344,2.0,476110.0,2.319
345,2.0,370918.0,2.317
346,2.0,616579.0,2.316
347,2.0,386746.0,2.315
348,2.0,612822.0,2.313
349,2.0,626240.0,2.312
350,2.0,186660.0,2.308
351,2.0,41951.0,2.308
352,2.0,456421.0,2.307
353,2.0,314310.0,2.303
354,2.0,448973.0,2.302
355,2.0,204017.0,2.302
356,2.0,194001.0,2.301
357,2.0,95045.0,2.299
358,2.0,344085.0,2.297
359,2.0,291533.0,2.293
360,2.0,659891.0,2.291
361,2.0,287118.0,2.291
362,2.0,83249.0,2.288
363,2.0,499961.0,2.287
364,2.0,666161.0,2.286
365,2.0,203952.0,2.285
366,2.0,126372.0,2.281
367,2.0,81389.0,2.28
368,2.0,455304.0,2.28
369,2.0,234236.0,2.279
370,2.0,455783.0,2.279
371,2.0,613205.0,2.279
372,2.0,203994.0,2.278
373,2.0,456505.0,2.278
374,2.0,203999.0,2.278
375,2.0,160492.0,2.276
376,2.0,706082.0,2.272
377,2.0,594401.0,2.272
378,2.0,146529.0,2.272
379,2.0,748633.0,2.269
380,2.0,582061.0,2.267
381,2.0,456415.0,2.261
382,2.0,337509.0,2.26
383,2.0,342154.0,2.258
384,2.0,15378.0,2.257
385,2.0,793090.0,2.253
386,2.0,726074.0,2.252
387,2.0,440683.0,2.251
388,2.0,609676.0,2.25
389,2.0,587172.0,2.25
390,2.0,342147.0,2.25
391,2.0,763067.0,2.247
392,2.0,374296.0,2.246
393,2.0,501259.0,2.244
394,2.0,440682.0,2.243
395,2.0,473265.0,2.243
396,2.0,782705.0,2.243
397,2.0,137341.0,2.24
398,2.0,704011.0,2.24
399,2.0,697964.0,2.239
400,2.0,350263.0,2.239
401,2.0,174015.0,2.239
402,2.0,353218.0,2.237
403,2.0,786011.0,2.235
404,2.0,726841.0,2.235
405,2.0,74464.0,2.232
406,2.0,679035.0,2.232
407,2.0,382133.0,2.232
408,2.0,501281.0,2.231
409,2.0,425611.0,2.23
410,2.0,38018.0,2.229
411,2.0,426241.0,2.229
412,2.0,412460.0,2.225
413,2.0,739153.0,2.224
414,2.0,577858.0,2.224
415,2.0,557181.0,2.223
416,2.0,220225.0,2.221
417,2.0,195530.0,2.221
418,2.0,213721.0,2.218
419,2.0,305490.0,2.217
420,2.0,803108.0,2.216
421,2.0,105760.0,2.216
422,2.0,795850.0,2.216
423,2.0,795852.0,2.216
424,2.0,173999.0,2.215
425,2.0,387957.0,2.209
426,2.0,116992.0,2.208
427,2.0,360158.0,2.208
428,2.0,337539.0,2.206
429,2.0,634110.0,2.204
430,2.0,106017.0,2.204
431,2.0,311964.0,2.202
432,2.0,475849.0,2.202
433,2.0,16159.0,2.2
434,2.0,72762.0,2.2
435,2.0,116989.0,2.2
436,2.0,370880.0,2.199
437,2.0,382512.0,2.198
438,2.0,413087.0,2.197
439,2.0,475373.0,2.197
440,2.0,378984.0,2.197
441,2.0,782694.0,2.197
442,2.0,413093.0,2.197
443,2.0,394592.0,2.196
444,2.0,723846.0,2.193
445,2.0,66319.0,2.193
446,2.0,412458.0,2.193
447,2.0,181345.0,2.193
448,2.0,739899.0,2.188
449,2.0,626199.0,2.188
450,2.0,193116.0,2.186
451,2.0,131950.0,2.182
452,2.0,525264.0,2.181
453,2.0,394572.0,2.181
454,2.0,278624.0,2.181
455,2.0,722678.0,2.18
456,2.0,360173.0,2.178
457,2.0,773531.0,2.178
458,2.0,391671.0,2.176
459,2.0,638911.0,2.175
460,2.0,62474.0,2.171
461,2.0,577886.0,2.171
462,2.0,321054.0,2.17
463,2.0,677173.0,2.17
464,2.0,290729.0,2.169
465,2.0,317674.0,2.166
466,2.0,582090.0,2.166
467,2.0,133644.0,2.165
468,2.0,319388.0,2.164
469,2.0,348220.0,2.164
470,2.0,173154.0,2.161
471,2.0,268589.0,2.161
472,2.0,547586.0,2.161
473,2.0,394067.0,2.161
474,2.0,780016.0,2.158
475,2.0,16503.0,2.157
476,2.0,748567.0,2.155
477,2.0,675537.0,2.153
478,2.0,575424.0,2.153
479,2.0,203987.0,2.152
480,2.0,749367.0,2.148
481,2.0,291492.0,2.147
482,2.0,669595.0,2.145
483,2.0,700885.0,2.144
484,2.0,771338.0,2.143
485,2.0,769179.0,2.143
486,2.0,748156.0,2.141
487,2.0,363882.0,2.14
488,2.0,411503.0,2.139
489,2.0,426209.0,2.134
490,2.0,629428.0,2.133
491,2.0,760024.0,2.132
492,2.0,25985.0,2.131
493,2.0,67621.0,2.13
494,2.0,473787.0,2.128
495,2.0,66331.0,2.127
496,2.0,736785.0,2.126
497,2.0,291723.0,2.125
498,2.0,760012.0,2.125
499,2.0,55874.0,2.124
500,2.0,561801.0,2.124
501,2.0,547658.0,2.123
502,2.0,426801.0,2.122
503,2.0,630009.0,2.122
504,2.0,629992.0,2.122
505,2.0,364395.0,2.121
506,2.0,310867.0,2.12
507,2.0,589901.0,2.118
508,2.0,380763.0,2.117
509,2.0,217095.0,2.117
510,2.0,321044.0,2.116
511,2.0,240275.0,2.116
512,2.0,283887.0,2.115
513,2.0,426783.0,2.114
514,2.0,17948.0,2.114
515,2.0,664305.0,2.113
516,2.0,490388.0,2.112
517,2.0,415412.0,2.11
518,2.0,465026.0,2.108
519,2.0,192571.0,2.106
520,2.0,192578.0,2.105
521,2.0,669591.0,2.105
522,2.0,268129.0,2.104
523,2.0,559547.0,2.104
524,2.0,213434.0,2.103
525,2.0,344012.0,2.102
526,2.0,344095.0,2.101
527,2.0,668973.0,2.101
528,2.0,618163.0,2.1
529,2.0,679815.0,2.099
530,2.0,178965.0,2.098
531,2.0,356663.0,2.098
532,2.0,459032.0,2.097
533,2.0,212786.0,2.096
534,2.0,82563.0,2.096
535,2.0,175648.0,2.094
536,2.0,74541.0,2.093
537,2.0,325859.0,2.092
538,2.0,382504.0,2.091
539,2.0,113139.0,2.091
540,2.0,82564.0,2.088
541,2.0,238601.0,2.085
542,2.0,348439.0,2.085
543,2.0,626176.0,2.084
544,2.0,610786.0,2.081
545,2.0,394603.0,2.079
546,2.0,194020.0,2.078
547,2.0,72759.0,2.078
548,2.0,781756.0,2.075
549,2.0,584496.0,2.075
550,2.0,396848.0,2.074
551,2.0,794856.0,2.074
552,2.0,163718.0,2.074
553,2.0,561803.0,2.069
554,2.0,760429.0,2.069
555,2.0,70138.0,2.068
556,2.0,55906.0,2.068
557,2.0,163699.0,2.067
558,2.0,242534.0,2.066
559,2.0,297650.0,2.064
560,2.0,348202.0,2.061
561,2.0,735370.0,2.06
562,2.0,329408.0,2.059
563,2.0,419612.0,2.059
564,2.0,396841.0,2.059
565,2.0,128239.0,2.058
566,2.0,408721.0,2.057
567,2.0,391619.0,2.057
568,2.0,358346.0,2.056
569,2.0,194956.0,2.053
570,2.0,734846.0,2.053
571,2.0,312269.0,2.053
572,2.0,290781.0,2.053
573,2.0,733549.0,2.052
574,2.0,781437.0,2.051
575,2.0,113923.0,2.048
576,2.0,528636.0,2.048
577,2.0,760042.0,2.047
578,2.0,309122.0,2.047
579,2.0,797213.0,2.047
580,2.0,290706.0,2.044
581,2.0,642086.0,2.044
582,2.0,290705.0,2.044
583,2.0,475193.0,2.044
584,2.0,642085.0,2.044
585,2.0,76038.0,2.043
586,2.0,702744.0,2.043
587,2.0,280916.0,2.041
588,2.0,353251.0,2.039
589,2.0,668982.0,2.039
590,2.0,602855.0,2.039
591,2.0,334934.0,2.039
592,2.0,362897.0,2.039
593,2.0,83204.0,2.039
594,2.0,75524.0,2.038
595,2.0,312184.0,2.034
596,2.0,629898.0,2.034
597,2.0,760043.0,2.033
598,2.0,78257.0,2.033
599,2.0,412426.0,2.032
600,2.0,178503.0,2.031
601,2.0,75571.0,2.029
602,2.0,616891.0,2.028
603,2.0,106284.0,2.027
604,2.0,192591.0,2.027
605,2.0,527981.0,2.027
606,2.0,771357.0,2.026
607,2.0,781728.0,2.026
608,2.0,133673.0,2.025
609,2.0,358573.0,2.024
610,2.0,463848.0,2.022
611,2.0,15300.0,2.022
612,2.0,286897.0,2.021
613,2.0,38053.0,2.021
614,2.0,737946.0,2.02
615,2.0,178943.0,2.019
616,2.0,782788.0,2.018
617,2.0,473846.0,2.018
618,2.0,702920.0,2.018
619,2.0,11168.0,2.017
620,2.0,16450.0,2.016
621,2.0,551270.0,2.015
622,2.0,90780.0,2.012
623,2.0,736385.0,2.012
624,2.0,394004.0,2.012
625,2.0,48338.0,2.008
626,2.0,516708.0,2.007
627,2.0,412790.0,2.006
628,2.0,689639.0,2.003
629,2.0,595343.0,2.003
630,2.0,500545.0,2.003
631,2.0,291605.0,2.001
632,2.0,480286.0,1.999
633,2.0,434789.0,1.999
634,2.0,652441.0,1.998
635,2.0,71413.0,1.998
636,2.0,458705.0,1.997
637,2.0,115702.0,1.997
638,2.0,129692.0,1.993
639,2.0,583947.0,1.993
640,2.0,317620.0,1.992
641,2.0,476763.0,1.991
642,2.0,178474.0,1.991
643,2.0,382096.0,1.99
644,2.0,194428.0,1.99
645,2.0,495228.0,1.99
646,2.0,588454.0,1.989
647,2.0,671946.0,1.989
648,2.0,791154.0,1.989
649,2.0,756939.0,1.988
650,2.0,672153.0,1.986
651,2.0,668756.0,1.986
652,2.0,456231.0,1.986
653,2.0,427457.0,1.983
654,2.0,361018.0,1.983
655,2.0,277544.0,1.982
656,2.0,682976.0,1.982
657,2.0,246417.0,1.98
658,2.0,412886.0,1.978
659,2.0,288892.0,1.977
660,2.0,480188.0,1.977
661,2.0,760047.0,1.977
662,2.0,343537.0,1.973
663,2.0,20221.0,1.973
664,2.0,500170.0,1.972
665,2.0,297467.0,1.971
666,2.0,500549.0,1.971
667,2.0,129679.0,1.97
668,2.0,702911.0,1.969
669,2.0,297152.0,1.969
670,2.0,551232.0,1.969
671,2.0,762188.0,1.967
672,2.0,613287.0,1.967
673,2.0,798115.0,1.966
674,2.0,618445.0,1.965
675,2.0,579874.0,1.965
676,2.0,703286.0,1.965
677,2.0,579888.0,1.964
678,2.0,461685.0,1.964
679,2.0,116429.0,1.964
680,2.0,683617.0,1.962
681,2.0,44760.0,1.962
682,2.0,741512.0,1.962
683,2.0,750701.0,1.962
684,2.0,763879.0,1.962
685,2.0,321985.0,1.96
686,2.0,628676.0,1.96
687,2.0,322054.0,1.958
688,2.0,338847.0,1.957
689,2.0,492351.0,1.957
690,2.0,721779.0,1.957
691,2.0,505256.0,1.957
692,2.0,48311.0,1.956
693,2.0,709779.0,1.956
694,2.0,771368.0,1.956
695,2.0,194234.0,1.956
696,2.0,194296.0,1.956
697,2.0,689618.0,1.956
698,2.0,782302.0,1.955
699,2.0,463184.0,1.954
700,2.0,577918.0,1.953
701,2.0,47406.0,1.953
702,2.0,776082.0,1.952
703,2.0,440761.0,1.952
704,2.0,67695.0,1.951
705,2.0,75579.0,1.951
706,2.0,475219.0,1.95
707,2.0,257636.0,1.95
708,2.0,133703.0,1.948
709,2.0,713143.0,1.947
710,2.0,709786.0,1.947
711,2.0,490444.0,1.947
712,2.0,28006.0,1.946
713,2.0,380665.0,1.944
714,2.0,112945.0,1.944
715,2.0,73888.0,1.942
716,2.0,106064.0,1.942
717,2.0,394314.0,1.94
718,2.0,115018.0,1.94
719,2.0,618457.0,1.94
720,2.0,465113.0,1.939
721,2.0,432509.0,1.938
722,2.0,460795.0,1.938
723,2.0,534028.0,1.937
724,2.0,633016.0,1.936
725,2.0,715427.0,1.935
726,2.0,211532.0,1.935
727,2.0,740705.0,1.934
728,2.0,700932.0,1.934
729,2.0,266925.0,1.934
730,2.0,106066.0,1.934
731,2.0,795186.0,1.934
732,2.0,579854.0,1.933
733,2.0,181292.0,1.932
734,2.0,629959.0,1.931
735,2.0,742448.0,1.93
736,2.0,623999.0,1.93
737,2.0,70081.0,1.929
738,2.0,193102.0,1.927
739,2.0,356725.0,1.927
740,2.0,505260.0,1.926
741,2.0,711000.0,1.926
742,2.0,194362.0,1.926
743,2.0,123093.0,1.924
744,2.0,37137.0,1.922
745,2.0,669833.0,1.922
746,2.0,512328.0,1.921
747,2.0,112954.0,1.921
748,2.0,475222.0,1.919
749,2.0,217079.0,1.919
750,2.0,161982.0,1.918
751,2.0,656902.0,1.917
752,2.0,629246.0,1.916
753,2.0,123557.0,1.915
754,2.0,734833.0,1.913
755,2.0,117805.0,1.913
756,2.0,465523.0,1.911
757,2.0,656898.0,1.91
758,2.0,160549.0,1.908
759,2.0,123559.0,1.907
760,2.0,117800.0,1.906
761,2.0,117803.0,1.905
762,2.0,663113.0,1.905
763,2.0,106308.0,1.904
764,2.0,412421.0,1.904
765,2.0,193305.0,1.903
766,2.0,722845.0,1.903
767,2.0,44295.0,1.9
768,2.0,431452.0,1.899
769,2.0,46686.0,1.899
770,2.0,611758.0,1.899
771,2.0,434733.0,1.899
772,2.0,757017.0,1.898
773,2.0,299493.0,1.898
774,2.0,90235.0,1.897
775,2.0,277383.0,1.897
776,2.0,128264.0,1.896
777,2.0,84657.0,1.895
778,2.0,699426.0,1.895
779,2.0,525230.0,1.894
780,2.0,776675.0,1.894
781,2.0,106924.0,1.894
782,2.0,455535.0,1.894
783,2.0,747418.0,1.894
784,2.0,642586.0,1.894
785,2.0,563984.0,1.894
786,2.0,791119.0,1.894
787,2.0,204283.0,1.893
788,2.0,455768.0,1.893
789,2.0,491763.0,1.893
790,2.0,25442.0,1.893
791,2.0,164227.0,1.892
792,2.0,307112.0,1.892
793,2.0,588432.0,1.889
794,2.0,73898.0,1.889
795,2.0,73882.0,1.888
796,2.0,722849.0,1.888
797,2.0,37159.0,1.888
798,2.0,748671.0,1.887
799,2.0,114560.0,1.887
800,2.0,131446.0,1.885
801,2.0,469734.0,1.885
802,2.0,458990.0,1.885
803,2.0,307146.0,1.884
804,2.0,47775.0,1.883
805,2.0,671148.0,1.883
806,2.0,582103.0,1.883
807,2.0,278287.0,1.883
808,2.0,98862.0,1.883
809,2.0,602837.0,1.881
810,2.0,736656.0,1.881
811,2.0,144596.0,1.88
812,2.0,87730.0,1.878
813,2.0,320994.0,1.876
814,2.0,146407.0,1.876
815,2.0,671144.0,1.876
816,2.0,194908.0,1.874
817,2.0,319367.0,1.872
818,2.0,124813.0,1.872
819,2.0,27868.0,1.871
820,2.0,133723.0,1.87
821,2.0,703312.0,1.87
822,2.0,777472.0,1.869
823,2.0,360107.0,1.868
824,2.0,336502.0,1.868
825,2.0,629928.0,1.868
826,2.0,44301.0,1.868
827,2.0,657315.0,1.868
828,2.0,360897.0,1.868
829,2.0,775446.0,1.866
830,2.0,56600.0,1.866
831,2.0,475796.0,1.865
832,2.0,752838.0,1.865
833,2.0,476300.0,1.862
834,2.0,463345.0,1.86
835,2.0,13546.0,1.86
836,2.0,585012.0,1.86
837,2.0,450059.0,1.859
838,2.0,37835.0,1.859
839,2.0,288350.0,1.858
840,2.0,319359.0,1.857
841,2.0,633853.0,1.857
842,2.0,83298.0,1.857
843,2.0,798095.0,1.857
844,2.0,752815.0,1.856
845,2.0,651027.0,1.856
846,2.0,629807.0,1.855
847,2.0,580526.0,1.855
848,2.0,393578.0,1.854
849,2.0,146425.0,1.852
850,2.0,602362.0,1.851
851,2.0,682807.0,1.851
852,2.0,336483.0,1.85
853,2.0,340188.0,1.849
854,2.0,580401.0,1.848
855,2.0,750192.0,1.848
856,2.0,268645.0,1.847
857,2.0,107926.0,1.847
858,2.0,194222.0,1.847
859,2.0,312290.0,1.846
860,2.0,362859.0,1.843
861,2.0,616246.0,1.843
862,2.0,682716.0,1.843
863,2.0,740680.0,1.842
864,2.0,624646.0,1.842
865,2.0,310299.0,1.841
866,2.0,165170.0,1.841
867,2.0,784473.0,1.841
868,2.0,749716.0,1.841
869,2.0,268646.0,1.839
870,2.0,461633.0,1.838
871,2.0,338920.0,1.837
872,2.0,736028.0,1.837
873,2.0,391705.0,1.835
874,2.0,180997.0,1.834
875,2.0,501866.0,1.834
876,2.0,734530.0,1.832
877,2.0,391580.0,1.831
878,2.0,89686.0,1.83
879,2.0,701156.0,1.827
880,2.0,246853.0,1.827
881,2.0,338900.0,1.827
882,2.0,298993.0,1.827
883,2.0,211539.0,1.827
884,2.0,455465.0,1.827
885,2.0,289110.0,1.826
886,2.0,695425.0,1.826
887,2.0,148360.0,1.826
888,2.0,450039.0,1.826
889,2.0,378104.0,1.826
890,2.0,297571.0,1.825
891,2.0,461729.0,1.825
892,2.0,525828.0,1.824
893,2.0,144133.0,1.824
894,2.0,750153.0,1.824
895,2.0,769222.0,1.823
896,2.0,585129.0,1.823
897,2.0,376917.0,1.822
898,2.0,339970.0,1.822
899,2.0,475709.0,1.821
900,2.0,257451.0,1.821
901,2.0,53289.0,1.82
902,2.0,147688.0,1.82
903,2.0,675435.0,1.82
904,2.0,504882.0,1.819
905,2.0,202393.0,1.819
906,2.0,280854.0,1.819
907,2.0,159334.0,1.819
908,2.0,51559.0,1.817
909,2.0,612449.0,1.815
910,2.0,777500.0,1.815
911,2.0,339888.0,1.815
912,2.0,713782.0,1.815
913,2.0,466544.0,1.815
914,2.0,246339.0,1.815
915,2.0,489949.0,1.815
916,2.0,568980.0,1.814
917,2.0,669311.0,1.813
918,2.0,215698.0,1.813
919,2.0,202441.0,1.811
920,2.0,83301.0,1.81
921,2.0,133192.0,1.809
922,2.0,786002.0,1.808
923,2.0,540257.0,1.808
924,2.0,757816.0,1.807
925,2.0,550190.0,1.805
926,2.0,736038.0,1.805
927,2.0,181009.0,1.804
928,2.0,504991.0,1.803
929,2.0,352456.0,1.803
930,2.0,362849.0,1.803
931,2.0,159313.0,1.803
