index,ch,site,value
220,16.0,696092.0,2.548
221,16.0,192254.0,2.547
222,16.0,496249.0,2.544
223,16.0,133124.0,2.544
224,16.0,307137.0,2.544
225,16.0,433216.0,2.539
226,16.0,585061.0,2.537
227,16.0,533193.0,2.534
228,16.0,793031.0,2.534
229,16.0,642460.0,2.532
230,16.0,766840.0,2.531
231,16.0,390042.0,2.531
232,16.0,834401.0,2.531
233,16.0,498498.0,2.531
234,16.0,656898.0,2.529
235,16.0,648874.0,2.524
236,16.0,390038.0,2.523
237,16.0,106607.0,2.522
238,16.0,382044.0,2.519
239,16.0,112868.0,2.517
240,16.0,433193.0,2.514
241,16.0,811804.0,2.513
242,16.0,73834.0,2.511
243,16.0,385999.0,2.508
244,16.0,498491.0,2.508
245,16.0,258711.0,2.508
246,16.0,695964.0,2.505
247,16.0,709797.0,2.505
248,16.0,496060.0,2.503
249,16.0,86705.0,2.5
250,16.0,416070.0,2.5
251,16.0,241971.0,2.492
252,16.0,496241.0,2.49
253,16.0,388808.0,2.489
254,16.0,811815.0,2.488
255,16.0,642479.0,2.485
256,16.0,509244.0,2.485
257,16.0,558822.0,2.483
258,16.0,80163.0,2.482
259,16.0,137162.0,2.479
260,16.0,137174.0,2.479
261,16.0,504599.0,2.478
262,16.0,790689.0,2.477
263,16.0,251279.0,2.477
264,16.0,251254.0,2.476
265,16.0,499070.0,2.474
266,16.0,297653.0,2.473
267,16.0,585022.0,2.471
268,16.0,180958.0,2.469
269,16.0,520096.0,2.468
270,16.0,431861.0,2.467
271,16.0,694441.0,2.465
272,16.0,123653.0,2.465
273,16.0,86605.0,2.46
274,16.0,362827.0,2.457
275,16.0,583654.0,2.456
276,16.0,492238.0,2.456
277,16.0,47977.0,2.454
278,16.0,596896.0,2.446
279,16.0,133300.0,2.442
280,16.0,541787.0,2.441
281,16.0,590784.0,2.438
282,16.0,813966.0,2.431
283,16.0,790578.0,2.431
284,16.0,359423.0,2.428
285,16.0,113164.0,2.424
286,16.0,552051.0,2.423
287,16.0,258035.0,2.422
288,16.0,401861.0,2.419
289,16.0,188405.0,2.418
290,16.0,565432.0,2.417
291,16.0,520143.0,2.416
292,16.0,93086.0,2.415
293,16.0,761479.0,2.412
294,16.0,596808.0,2.412
295,16.0,188410.0,2.41
296,16.0,135275.0,2.406
297,16.0,133299.0,2.402
298,16.0,677275.0,2.4
299,16.0,130286.0,2.399
300,16.0,365017.0,2.391
301,16.0,112410.0,2.391
302,16.0,574974.0,2.39
303,16.0,574973.0,2.39
304,16.0,479948.0,2.385
305,16.0,627887.0,2.385
306,16.0,584882.0,2.384
307,16.0,396225.0,2.384
308,16.0,242352.0,2.38
309,16.0,683706.0,2.372
310,16.0,612018.0,2.372
311,16.0,82405.0,2.372
312,16.0,612337.0,2.372
313,16.0,278798.0,2.368
314,16.0,492204.0,2.368
315,16.0,666962.0,2.368
316,16.0,811120.0,2.366
317,16.0,391669.0,2.363
318,16.0,92797.0,2.358
319,16.0,792202.0,2.357
320,16.0,922006.0,2.355
321,16.0,418428.0,2.354
322,16.0,188364.0,2.353
323,16.0,820042.0,2.351
324,16.0,635736.0,2.35
325,16.0,388842.0,2.35
326,16.0,892853.0,2.35
327,16.0,505919.0,2.349
328,16.0,817832.0,2.347
329,16.0,208546.0,2.344
330,16.0,630959.0,2.343
331,16.0,266795.0,2.341
332,16.0,644875.0,2.338
333,16.0,813970.0,2.335
334,16.0,128757.0,2.334
335,16.0,114816.0,2.333
336,16.0,398625.0,2.33
337,16.0,43674.0,2.33
338,16.0,308092.0,2.325
339,16.0,382646.0,2.322
340,16.0,811162.0,2.315
341,16.0,135201.0,2.313
342,16.0,134809.0,2.313
343,16.0,300700.0,2.309
344,16.0,923030.0,2.306
345,16.0,577826.0,2.305
346,16.0,477839.0,2.305
347,16.0,676340.0,2.305
348,16.0,632289.0,2.302
349,16.0,525858.0,2.299
350,16.0,456250.0,2.299
351,16.0,208583.0,2.297
352,16.0,822867.0,2.297
353,16.0,290163.0,2.297
354,16.0,923007.0,2.296
355,16.0,630967.0,2.296
356,16.0,95877.0,2.294
357,16.0,811167.0,2.293
358,16.0,417658.0,2.293
359,16.0,258069.0,2.292
360,16.0,678793.0,2.292
361,16.0,887420.0,2.291
362,16.0,875823.0,2.287
363,16.0,409748.0,2.287
364,16.0,504637.0,2.286
365,16.0,416655.0,2.285
366,16.0,185824.0,2.279
367,16.0,252993.0,2.277
368,16.0,258057.0,2.276
369,16.0,518014.0,2.276
370,16.0,133629.0,2.273
371,16.0,320430.0,2.271
372,16.0,501432.0,2.268
373,16.0,666399.0,2.268
374,16.0,354200.0,2.268
375,16.0,635743.0,2.264
376,16.0,340823.0,2.263
377,16.0,666400.0,2.26
378,16.0,382631.0,2.26
379,16.0,133642.0,2.259
380,16.0,569456.0,2.259
381,16.0,494228.0,2.257
382,16.0,85667.0,2.257
383,16.0,884496.0,2.256
384,16.0,479873.0,2.254
385,16.0,163524.0,2.254
386,16.0,858710.0,2.254
387,16.0,278807.0,2.253
388,16.0,354214.0,2.252
389,16.0,573478.0,2.251
390,16.0,169941.0,2.25
391,16.0,406460.0,2.249
392,16.0,365107.0,2.246
393,16.0,132609.0,2.246
394,16.0,687471.0,2.244
395,16.0,389313.0,2.244
396,16.0,227238.0,2.243
397,16.0,33424.0,2.241
398,16.0,411647.0,2.24
399,16.0,414587.0,2.239
400,16.0,130714.0,2.237
401,16.0,226280.0,2.237
402,16.0,365106.0,2.237
403,16.0,80138.0,2.237
404,16.0,687459.0,2.236
405,16.0,632720.0,2.236
406,16.0,687472.0,2.236
407,16.0,590776.0,2.235
408,16.0,81089.0,2.235
409,16.0,205373.0,2.23
410,16.0,704634.0,2.229
411,16.0,501418.0,2.229
412,16.0,716843.0,2.226
413,16.0,875816.0,2.226
414,16.0,665262.0,2.225
415,16.0,889334.0,2.224
416,16.0,300743.0,2.223
417,16.0,501407.0,2.221
418,16.0,226297.0,2.22
419,16.0,709661.0,2.22
420,16.0,791737.0,2.22
421,16.0,381970.0,2.218
422,16.0,416631.0,2.216
423,16.0,124971.0,2.215
424,16.0,132044.0,2.215
425,16.0,252981.0,2.215
426,16.0,653421.0,2.215
427,16.0,790199.0,2.213
428,16.0,346810.0,2.213
429,16.0,153889.0,2.213
430,16.0,912383.0,2.212
431,16.0,900225.0,2.21
432,16.0,539535.0,2.208
433,16.0,464070.0,2.208
434,16.0,610012.0,2.207
435,16.0,353396.0,2.207
436,16.0,132616.0,2.207
437,16.0,610011.0,2.207
438,16.0,676948.0,2.205
439,16.0,223615.0,2.203
440,16.0,205083.0,2.202
441,16.0,226327.0,2.199
442,16.0,928184.0,2.198
443,16.0,547408.0,2.198
444,16.0,501855.0,2.198
445,16.0,573491.0,2.198
446,16.0,324835.0,2.198
447,16.0,411623.0,2.196
448,16.0,205092.0,2.195
449,16.0,432909.0,2.195
450,16.0,447628.0,2.193
451,16.0,429517.0,2.192
452,16.0,788987.0,2.191
453,16.0,652859.0,2.188
454,16.0,481523.0,2.188
455,16.0,798462.0,2.187
456,16.0,43648.0,2.187
457,16.0,355399.0,2.187
458,16.0,658444.0,2.186
459,16.0,245050.0,2.186
460,16.0,578146.0,2.185
461,16.0,492282.0,2.185
462,16.0,229448.0,2.185
463,16.0,501876.0,2.183
464,16.0,659553.0,2.183
465,16.0,501850.0,2.183
466,16.0,362846.0,2.179
467,16.0,33434.0,2.179
468,16.0,292224.0,2.176
469,16.0,684218.0,2.176
470,16.0,103519.0,2.175
471,16.0,710070.0,2.173
472,16.0,790161.0,2.173
473,16.0,912371.0,2.171
474,16.0,92829.0,2.171
475,16.0,815364.0,2.17
476,16.0,244732.0,2.17
477,16.0,683687.0,2.17
478,16.0,368637.0,2.169
479,16.0,699935.0,2.168
480,16.0,236854.0,2.167
481,16.0,287830.0,2.167
482,16.0,677989.0,2.166
483,16.0,203802.0,2.166
484,16.0,677988.0,2.166
485,16.0,678791.0,2.165
486,16.0,676351.0,2.165
487,16.0,557129.0,2.165
488,16.0,83996.0,2.165
489,16.0,207578.0,2.164
490,16.0,874486.0,2.164
491,16.0,482212.0,2.163
492,16.0,82907.0,2.162
493,16.0,222743.0,2.161
494,16.0,676309.0,2.16
495,16.0,213166.0,2.16
496,16.0,80128.0,2.16
497,16.0,901097.0,2.156
498,16.0,335601.0,2.156
499,16.0,502834.0,2.154
500,16.0,197231.0,2.153
501,16.0,673628.0,2.152
502,16.0,473633.0,2.152
503,16.0,196589.0,2.152
504,16.0,696257.0,2.15
505,16.0,353376.0,2.147
506,16.0,589119.0,2.146
507,16.0,414582.0,2.146
508,16.0,647505.0,2.145
509,16.0,834430.0,2.143
510,16.0,599487.0,2.142
511,16.0,84500.0,2.142
512,16.0,433158.0,2.14
513,16.0,792211.0,2.14
514,16.0,368650.0,2.139
515,16.0,652597.0,2.138
516,16.0,917458.0,2.137
517,16.0,841333.0,2.136
518,16.0,525915.0,2.135
519,16.0,76402.0,2.132
520,16.0,628720.0,2.132
521,16.0,643193.0,2.131
522,16.0,403847.0,2.131
523,16.0,368655.0,2.131
524,16.0,106589.0,2.13
525,16.0,483764.0,2.128
526,16.0,528523.0,2.128
527,16.0,481505.0,2.126
528,16.0,187581.0,2.126
529,16.0,557141.0,2.126
530,16.0,298071.0,2.125
531,16.0,371659.0,2.125
532,16.0,893181.0,2.125
533,16.0,335048.0,2.124
534,16.0,104530.0,2.123
535,16.0,562467.0,2.122
536,16.0,647570.0,2.122
537,16.0,903294.0,2.121
538,16.0,649385.0,2.121
539,16.0,132649.0,2.12
540,16.0,163362.0,2.12
541,16.0,43629.0,2.119
542,16.0,609255.0,2.118
543,16.0,272470.0,2.117
544,16.0,365000.0,2.117
545,16.0,93337.0,2.116
546,16.0,161394.0,2.115
547,16.0,132028.0,2.114
548,16.0,409469.0,2.114
549,16.0,741177.0,2.112
550,16.0,381956.0,2.108
551,16.0,649378.0,2.105
552,16.0,128952.0,2.104
553,16.0,741179.0,2.104
554,16.0,801474.0,2.102
555,16.0,492287.0,2.101
556,16.0,371851.0,2.099
557,16.0,389159.0,2.099
558,16.0,400346.0,2.097
559,16.0,74486.0,2.096
560,16.0,128963.0,2.096
561,16.0,898056.0,2.096
562,16.0,163550.0,2.096
563,16.0,604530.0,2.094
564,16.0,340046.0,2.093
565,16.0,496216.0,2.092
566,16.0,414574.0,2.092
567,16.0,469058.0,2.092
568,16.0,647580.0,2.092
569,16.0,188431.0,2.091
570,16.0,44633.0,2.091
571,16.0,696700.0,2.089
572,16.0,400337.0,2.088
573,16.0,694211.0,2.087
574,16.0,54318.0,2.086
575,16.0,246571.0,2.085
576,16.0,246566.0,2.085
577,16.0,469047.0,2.084
578,16.0,720216.0,2.084
579,16.0,898290.0,2.082
580,16.0,247154.0,2.081
581,16.0,243805.0,2.081
582,16.0,330334.0,2.08
583,16.0,418598.0,2.079
584,16.0,508691.0,2.077
585,16.0,186469.0,2.074
586,16.0,649432.0,2.074
587,16.0,133378.0,2.072
588,16.0,645123.0,2.072
589,16.0,242329.0,2.071
590,16.0,199919.0,2.069
591,16.0,389162.0,2.068
592,16.0,55009.0,2.068
593,16.0,752391.0,2.067
594,16.0,547439.0,2.066
595,16.0,240455.0,2.065
596,16.0,391938.0,2.065
597,16.0,287900.0,2.058
598,16.0,580571.0,2.058
599,16.0,752402.0,2.057
600,16.0,842092.0,2.056
601,16.0,642737.0,2.056
602,16.0,694246.0,2.056
603,16.0,142931.0,2.055
604,16.0,589239.0,2.055
605,16.0,525262.0,2.053
606,16.0,649828.0,2.053
607,16.0,101831.0,2.051
608,16.0,900760.0,2.051
609,16.0,247150.0,2.049
610,16.0,648220.0,2.049
611,16.0,174877.0,2.048
612,16.0,666214.0,2.048
613,16.0,889246.0,2.047
614,16.0,643220.0,2.047
615,16.0,428306.0,2.045
616,16.0,775420.0,2.044
617,16.0,637970.0,2.044
618,16.0,615625.0,2.043
619,16.0,364506.0,2.041
620,16.0,570678.0,2.041
621,16.0,187563.0,2.039
622,16.0,628254.0,2.038
623,16.0,302572.0,2.038
624,16.0,755105.0,2.038
625,16.0,504649.0,2.037
626,16.0,351015.0,2.036
627,16.0,580574.0,2.034
628,16.0,168953.0,2.034
629,16.0,69637.0,2.033
630,16.0,788586.0,2.033
631,16.0,248158.0,2.033
632,16.0,630071.0,2.031
633,16.0,694118.0,2.03
634,16.0,864212.0,2.029
635,16.0,658415.0,2.028
636,16.0,826625.0,2.028
637,16.0,752399.0,2.028
638,16.0,763329.0,2.028
639,16.0,651511.0,2.026
640,16.0,179670.0,2.025
641,16.0,912416.0,2.024
642,16.0,376895.0,2.024
643,16.0,652620.0,2.023
644,16.0,213783.0,2.021
645,16.0,65088.0,2.021
646,16.0,615860.0,2.017
647,16.0,820081.0,2.016
648,16.0,652621.0,2.016
649,16.0,640329.0,2.016
650,16.0,780093.0,2.015
651,16.0,353414.0,2.013
652,16.0,48321.0,2.012
653,16.0,565381.0,2.011
654,16.0,292292.0,2.011
655,16.0,645190.0,2.01
656,16.0,832226.0,2.01
657,16.0,243853.0,2.01
658,16.0,666855.0,2.009
659,16.0,637921.0,2.008
660,16.0,755100.0,2.007
661,16.0,398569.0,2.007
662,16.0,125067.0,2.007
663,16.0,483025.0,2.005
664,16.0,360986.0,2.004
665,16.0,240822.0,2.003
666,16.0,464833.0,2.001
667,16.0,348704.0,2.0
668,16.0,869725.0,1.999
669,16.0,113460.0,1.999
670,16.0,911514.0,1.999
671,16.0,646575.0,1.998
672,16.0,658391.0,1.997
673,16.0,869639.0,1.997
674,16.0,864968.0,1.996
675,16.0,450943.0,1.995
676,16.0,615870.0,1.994
677,16.0,630094.0,1.992
678,16.0,865303.0,1.992
679,16.0,628746.0,1.992
680,16.0,828925.0,1.991
681,16.0,828926.0,1.991
682,16.0,865347.0,1.991
683,16.0,911515.0,1.991
684,16.0,681470.0,1.99
685,16.0,646951.0,1.99
686,16.0,170957.0,1.99
687,16.0,461060.0,1.989
688,16.0,425522.0,1.986
689,16.0,632734.0,1.986
690,16.0,594625.0,1.986
691,16.0,766811.0,1.985
692,16.0,673823.0,1.984
693,16.0,255415.0,1.983
694,16.0,659295.0,1.983
695,16.0,360519.0,1.981
696,16.0,683637.0,1.981
697,16.0,48647.0,1.98
698,16.0,671982.0,1.98
699,16.0,895559.0,1.98
700,16.0,577954.0,1.98
701,16.0,309545.0,1.979
702,16.0,45300.0,1.979
703,16.0,397813.0,1.979
704,16.0,672685.0,1.979
705,16.0,223578.0,1.977
706,16.0,121277.0,1.977
707,16.0,127401.0,1.977
708,16.0,247704.0,1.977
709,16.0,140498.0,1.976
710,16.0,409562.0,1.976
711,16.0,127473.0,1.975
712,16.0,568298.0,1.975
713,16.0,492470.0,1.974
714,16.0,522602.0,1.974
715,16.0,248510.0,1.974
716,16.0,609156.0,1.974
717,16.0,780065.0,1.974
718,16.0,433261.0,1.973
719,16.0,567062.0,1.973
720,16.0,858640.0,1.97
721,16.0,425436.0,1.969
722,16.0,713224.0,1.967
723,16.0,627862.0,1.966
724,16.0,172266.0,1.965
725,16.0,213219.0,1.965
726,16.0,592686.0,1.964
727,16.0,229200.0,1.963
728,16.0,498140.0,1.963
729,16.0,257946.0,1.962
730,16.0,592422.0,1.962
731,16.0,216279.0,1.961
732,16.0,527049.0,1.961
733,16.0,755061.0,1.961
734,16.0,617154.0,1.961
735,16.0,94991.0,1.961
736,16.0,66235.0,1.96
737,16.0,466261.0,1.96
738,16.0,592875.0,1.96
739,16.0,673818.0,1.96
740,16.0,938324.0,1.959
741,16.0,829293.0,1.959
742,16.0,252724.0,1.958
743,16.0,684293.0,1.958
744,16.0,822222.0,1.958
745,16.0,135188.0,1.958
746,16.0,411321.0,1.957
747,16.0,447661.0,1.957
748,16.0,360045.0,1.957
749,16.0,898997.0,1.956
750,16.0,699415.0,1.955
751,16.0,768873.0,1.954
752,16.0,753641.0,1.954
753,16.0,821102.0,1.954
754,16.0,113472.0,1.953
755,16.0,694560.0,1.952
756,16.0,145973.0,1.95
757,16.0,706414.0,1.95
758,16.0,287905.0,1.95
759,16.0,751312.0,1.949
760,16.0,191806.0,1.948
761,16.0,502908.0,1.948
762,16.0,558714.0,1.948
763,16.0,787137.0,1.948
764,16.0,392604.0,1.947
765,16.0,112630.0,1.946
766,16.0,642503.0,1.945
767,16.0,101775.0,1.944
768,16.0,317005.0,1.944
769,16.0,528047.0,1.944
770,16.0,542165.0,1.943
771,16.0,127683.0,1.942
772,16.0,360956.0,1.942
773,16.0,592683.0,1.94
774,16.0,296453.0,1.939
775,16.0,247641.0,1.938
776,16.0,724056.0,1.938
777,16.0,355005.0,1.938
778,16.0,228719.0,1.938
779,16.0,708653.0,1.937
780,16.0,685135.0,1.936
781,16.0,107728.0,1.935
782,16.0,23383.0,1.935
783,16.0,163376.0,1.935
784,16.0,236116.0,1.934
785,16.0,684295.0,1.934
786,16.0,143185.0,1.934
787,16.0,823356.0,1.933
788,16.0,592690.0,1.933
789,16.0,260096.0,1.933
790,16.0,604498.0,1.933
791,16.0,592679.0,1.932
792,16.0,665287.0,1.931
793,16.0,157866.0,1.93
794,16.0,44106.0,1.929
795,16.0,214697.0,1.929
796,16.0,891466.0,1.928
797,16.0,930740.0,1.928
798,16.0,665390.0,1.927
799,16.0,567001.0,1.925
800,16.0,479001.0,1.924
801,16.0,205558.0,1.923
802,16.0,111903.0,1.923
803,16.0,392273.0,1.923
804,16.0,432732.0,1.921
805,16.0,94975.0,1.921
806,16.0,66254.0,1.921
807,16.0,656777.0,1.921
808,16.0,518874.0,1.92
809,16.0,541875.0,1.918
810,16.0,535536.0,1.918
811,16.0,172544.0,1.917
812,16.0,360068.0,1.917
813,16.0,340012.0,1.916
814,16.0,297126.0,1.916
815,16.0,172206.0,1.916
816,16.0,127445.0,1.915
817,16.0,33381.0,1.915
818,16.0,187542.0,1.915
819,16.0,549140.0,1.914
820,16.0,491360.0,1.914
821,16.0,636146.0,1.914
822,16.0,549137.0,1.914
823,16.0,185967.0,1.913
824,16.0,222653.0,1.911
825,16.0,126987.0,1.911
826,16.0,723391.0,1.911
827,16.0,898692.0,1.91
828,16.0,693664.0,1.91
829,16.0,203769.0,1.909
830,16.0,749456.0,1.909
831,16.0,340011.0,1.909
832,16.0,325580.0,1.908
833,16.0,28307.0,1.907
834,16.0,385689.0,1.907
835,16.0,623640.0,1.906
836,16.0,216277.0,1.906
837,16.0,707164.0,1.906
838,16.0,248525.0,1.905
839,16.0,882465.0,1.905
840,16.0,132570.0,1.904
841,16.0,665408.0,1.903
842,16.0,152952.0,1.902
843,16.0,195061.0,1.902
844,16.0,567000.0,1.901
845,16.0,594608.0,1.9
846,16.0,225420.0,1.9
847,16.0,226682.0,1.9
848,16.0,598736.0,1.9
849,16.0,393391.0,1.899
850,16.0,164797.0,1.899
851,16.0,355019.0,1.899
852,16.0,610788.0,1.899
853,16.0,87637.0,1.899
854,16.0,69542.0,1.898
855,16.0,674084.0,1.898
856,16.0,708645.0,1.898
857,16.0,938422.0,1.898
858,16.0,197273.0,1.897
859,16.0,712675.0,1.896
860,16.0,450079.0,1.895
861,16.0,787091.0,1.895
862,16.0,259186.0,1.894
863,16.0,640585.0,1.894
864,16.0,486477.0,1.893
865,16.0,823159.0,1.893
866,16.0,226685.0,1.892
867,16.0,507571.0,1.891
868,16.0,337845.0,1.89
869,16.0,903398.0,1.89
870,16.0,579326.0,1.889
871,16.0,168391.0,1.889
872,16.0,646955.0,1.889
873,16.0,125150.0,1.888
874,16.0,833136.0,1.887
875,16.0,579406.0,1.886
876,16.0,490166.0,1.886
877,16.0,611831.0,1.886
878,16.0,875867.0,1.884
879,16.0,841765.0,1.884
880,16.0,205548.0,1.884
881,16.0,694556.0,1.883
882,16.0,355021.0,1.883
883,16.0,168397.0,1.882
884,16.0,693760.0,1.882
885,16.0,763368.0,1.882
886,16.0,355033.0,1.882
887,16.0,710359.0,1.882
888,16.0,476265.0,1.881
889,16.0,801756.0,1.881
890,16.0,693718.0,1.881
891,16.0,483703.0,1.88
892,16.0,167252.0,1.88
893,16.0,901205.0,1.88
894,16.0,40437.0,1.879
895,16.0,303562.0,1.878
896,16.0,205587.0,1.878
897,16.0,99009.0,1.878
898,16.0,579002.0,1.878
899,16.0,205574.0,1.877
900,16.0,797020.0,1.876
901,16.0,349429.0,1.876
902,16.0,821098.0,1.876
903,16.0,226680.0,1.876
904,16.0,525809.0,1.875
905,16.0,662216.0,1.875
906,16.0,900365.0,1.875
907,16.0,570607.0,1.875
908,16.0,572502.0,1.875
909,16.0,74345.0,1.875
910,16.0,371705.0,1.874
911,16.0,841361.0,1.873
912,16.0,195098.0,1.873
913,16.0,638542.0,1.872
914,16.0,822180.0,1.871
915,16.0,643050.0,1.87
916,16.0,131309.0,1.869
917,16.0,172195.0,1.868
918,16.0,280473.0,1.868
919,16.0,464014.0,1.867
920,16.0,911544.0,1.866
921,16.0,603221.0,1.866
922,16.0,592372.0,1.863
923,16.0,902573.0,1.863
924,16.0,99007.0,1.863
925,16.0,899018.0,1.861
926,16.0,143026.0,1.86
927,16.0,356017.0,1.86
928,16.0,457207.0,1.859
929,16.0,752309.0,1.858
930,16.0,361283.0,1.858
931,16.0,414557.0,1.856
