index,ch,site,value
223,11.0,402912.0,2.412
224,11.0,263272.0,2.412
225,11.0,547989.0,2.412
226,11.0,468486.0,2.406
227,11.0,449450.0,2.402
228,11.0,637394.0,2.398
229,11.0,386135.0,2.394
230,11.0,611795.0,2.391
231,11.0,407130.0,2.388
232,11.0,521305.0,2.385
233,11.0,358287.0,2.383
234,11.0,119152.0,2.381
235,11.0,396655.0,2.38
236,11.0,65990.0,2.377
237,11.0,224989.0,2.377
238,11.0,369601.0,2.377
239,11.0,54942.0,2.375
240,11.0,395939.0,2.374
241,11.0,392634.0,2.374
242,11.0,521805.0,2.372
243,11.0,68990.0,2.369
244,11.0,434639.0,2.369
245,11.0,574628.0,2.368
246,11.0,521137.0,2.367
247,11.0,595060.0,2.363
248,11.0,366297.0,2.362
249,11.0,236585.0,2.361
250,11.0,161866.0,2.358
251,11.0,632122.0,2.358
252,11.0,377739.0,2.357
253,11.0,230150.0,2.353
254,11.0,449476.0,2.348
255,11.0,221605.0,2.343
256,11.0,544235.0,2.342
257,11.0,193842.0,2.337
258,11.0,153872.0,2.336
259,11.0,161824.0,2.334
260,11.0,521796.0,2.333
261,11.0,440851.0,2.328
262,11.0,492900.0,2.322
263,11.0,526752.0,2.322
264,11.0,437860.0,2.318
265,11.0,572856.0,2.318
266,11.0,402923.0,2.317
267,11.0,499040.0,2.311
268,11.0,203413.0,2.307
269,11.0,226498.0,2.305
270,11.0,368914.0,2.301
271,11.0,434681.0,2.299
272,11.0,520055.0,2.294
273,11.0,448494.0,2.292
274,11.0,131659.0,2.292
275,11.0,448480.0,2.291
276,11.0,637290.0,2.287
277,11.0,296794.0,2.285
278,11.0,486964.0,2.284
279,11.0,282230.0,2.283
280,11.0,448470.0,2.283
281,11.0,553725.0,2.282
282,11.0,337897.0,2.28
283,11.0,71804.0,2.278
284,11.0,175220.0,2.278
285,11.0,544260.0,2.278
286,11.0,646623.0,2.276
287,11.0,448486.0,2.276
288,11.0,574608.0,2.275
289,11.0,448456.0,2.275
290,11.0,380604.0,2.273
291,11.0,351189.0,2.272
292,11.0,71829.0,2.271
293,11.0,71825.0,2.271
294,11.0,65749.0,2.268
295,11.0,532740.0,2.267
296,11.0,283377.0,2.267
297,11.0,24136.0,2.267
298,11.0,228688.0,2.265
299,11.0,276180.0,2.265
300,11.0,600095.0,2.264
301,11.0,163337.0,2.262
302,11.0,370917.0,2.262
303,11.0,632074.0,2.255
304,11.0,65762.0,2.251
305,11.0,238332.0,2.249
306,11.0,508011.0,2.247
307,11.0,601537.0,2.242
308,11.0,335055.0,2.236
309,11.0,327474.0,2.233
310,11.0,42589.0,2.233
311,11.0,552343.0,2.229
312,11.0,224984.0,2.228
313,11.0,402937.0,2.224
314,11.0,103907.0,2.224
315,11.0,370898.0,2.224
316,11.0,326308.0,2.223
317,11.0,71759.0,2.222
318,11.0,487481.0,2.222
319,11.0,512430.0,2.219
320,11.0,590184.0,2.215
321,11.0,634930.0,2.213
322,11.0,475381.0,2.208
323,11.0,463733.0,2.208
324,11.0,592558.0,2.208
325,11.0,228209.0,2.206
326,11.0,124681.0,2.203
327,11.0,387655.0,2.203
328,11.0,276258.0,2.203
329,11.0,276257.0,2.203
330,11.0,351009.0,2.203
331,11.0,49206.0,2.203
332,11.0,475369.0,2.2
333,11.0,357063.0,2.199
334,11.0,29507.0,2.199
335,11.0,523944.0,2.198
336,11.0,55425.0,2.197
337,11.0,172104.0,2.193
338,11.0,197129.0,2.193
339,11.0,327463.0,2.193
340,11.0,561743.0,2.191
341,11.0,597644.0,2.189
342,11.0,91058.0,2.189
343,11.0,464192.0,2.188
344,11.0,397179.0,2.186
345,11.0,600117.0,2.184
346,11.0,193834.0,2.184
347,11.0,544224.0,2.184
348,11.0,476250.0,2.181
349,11.0,262276.0,2.179
350,11.0,515445.0,2.178
351,11.0,362811.0,2.178
352,11.0,220414.0,2.177
353,11.0,295530.0,2.177
354,11.0,154773.0,2.177
355,11.0,58408.0,2.177
356,11.0,463713.0,2.176
357,11.0,369689.0,2.174
358,11.0,315272.0,2.173
359,11.0,605461.0,2.172
360,11.0,362813.0,2.17
361,11.0,260913.0,2.165
362,11.0,25429.0,2.165
363,11.0,49166.0,2.164
364,11.0,441741.0,2.164
365,11.0,440895.0,2.163
366,11.0,175212.0,2.161
367,11.0,226478.0,2.159
368,11.0,584634.0,2.159
369,11.0,274594.0,2.158
370,11.0,435513.0,2.157
371,11.0,355151.0,2.156
372,11.0,295477.0,2.155
373,11.0,197033.0,2.154
374,11.0,203438.0,2.15
375,11.0,584683.0,2.149
376,11.0,255845.0,2.147
377,11.0,572556.0,2.145
378,11.0,131592.0,2.143
379,11.0,58205.0,2.142
380,11.0,524276.0,2.14
381,11.0,255840.0,2.139
382,11.0,369698.0,2.136
383,11.0,561742.0,2.134
384,11.0,580214.0,2.134
385,11.0,339455.0,2.132
386,11.0,449483.0,2.132
387,11.0,401575.0,2.132
388,11.0,527434.0,2.131
389,11.0,175497.0,2.131
390,11.0,272158.0,2.13
391,11.0,406782.0,2.129
392,11.0,31212.0,2.129
393,11.0,46085.0,2.128
394,11.0,256977.0,2.127
395,11.0,339451.0,2.124
396,11.0,480857.0,2.123
397,11.0,240491.0,2.122
398,11.0,600742.0,2.12
399,11.0,170130.0,2.119
400,11.0,511861.0,2.119
401,11.0,59881.0,2.117
402,11.0,336951.0,2.112
403,11.0,600132.0,2.112
404,11.0,170432.0,2.11
405,11.0,185996.0,2.11
406,11.0,295551.0,2.109
407,11.0,339468.0,2.108
408,11.0,241740.0,2.107
409,11.0,315338.0,2.107
410,11.0,592579.0,2.106
411,11.0,240476.0,2.106
412,11.0,450698.0,2.105
413,11.0,574673.0,2.104
414,11.0,450697.0,2.104
415,11.0,199753.0,2.104
416,11.0,649418.0,2.1
417,11.0,327460.0,2.099
418,11.0,339899.0,2.099
419,11.0,154747.0,2.098
420,11.0,387665.0,2.097
421,11.0,259566.0,2.094
422,11.0,93046.0,2.093
423,11.0,590594.0,2.092
424,11.0,320927.0,2.091
425,11.0,567562.0,2.089
426,11.0,97710.0,2.089
427,11.0,395872.0,2.087
428,11.0,649416.0,2.085
429,11.0,234539.0,2.085
430,11.0,392657.0,2.084
431,11.0,269746.0,2.084
432,11.0,146535.0,2.08
433,11.0,417590.0,2.08
434,11.0,263248.0,2.079
435,11.0,238262.0,2.077
436,11.0,339907.0,2.077
437,11.0,584633.0,2.075
438,11.0,287206.0,2.073
439,11.0,348219.0,2.072
440,11.0,205864.0,2.072
441,11.0,348211.0,2.072
442,11.0,509284.0,2.072
443,11.0,604545.0,2.071
444,11.0,242007.0,2.071
445,11.0,480865.0,2.069
446,11.0,533456.0,2.068
447,11.0,434055.0,2.067
448,11.0,81186.0,2.067
449,11.0,128790.0,2.066
450,11.0,173303.0,2.066
451,11.0,83502.0,2.061
452,11.0,227736.0,2.061
453,11.0,164253.0,2.06
454,11.0,193799.0,2.059
455,11.0,464578.0,2.057
456,11.0,499076.0,2.054
457,11.0,480866.0,2.053
458,11.0,360865.0,2.053
459,11.0,553429.0,2.05
460,11.0,428924.0,2.049
461,11.0,382949.0,2.047
462,11.0,559449.0,2.046
463,11.0,32094.0,2.046
464,11.0,280440.0,2.043
465,11.0,320880.0,2.043
466,11.0,136481.0,2.043
467,11.0,127640.0,2.043
468,11.0,357047.0,2.042
469,11.0,172131.0,2.038
470,11.0,114494.0,2.038
471,11.0,54988.0,2.037
472,11.0,10843.0,2.037
473,11.0,173688.0,2.035
474,11.0,386025.0,2.034
475,11.0,567546.0,2.033
476,11.0,45982.0,2.032
477,11.0,648887.0,2.031
478,11.0,154655.0,2.031
479,11.0,36077.0,2.03
480,11.0,590206.0,2.029
481,11.0,524238.0,2.028
482,11.0,400895.0,2.028
483,11.0,76710.0,2.021
484,11.0,254823.0,2.021
485,11.0,638758.0,2.02
486,11.0,170510.0,2.02
487,11.0,340489.0,2.02
488,11.0,183481.0,2.019
489,11.0,511851.0,2.017
490,11.0,450504.0,2.016
491,11.0,431373.0,2.014
492,11.0,300945.0,2.014
493,11.0,428927.0,2.01
494,11.0,104835.0,2.01
495,11.0,348701.0,2.01
496,11.0,48770.0,2.009
497,11.0,170648.0,2.008
498,11.0,173294.0,2.007
499,11.0,165374.0,2.006
500,11.0,31201.0,2.006
501,11.0,518182.0,2.005
502,11.0,11098.0,2.002
503,11.0,450502.0,2.001
504,11.0,342943.0,2.001
505,11.0,170957.0,1.996
506,11.0,278217.0,1.996
507,11.0,206936.0,1.996
508,11.0,246376.0,1.996
509,11.0,56540.0,1.994
510,11.0,221313.0,1.993
511,11.0,648914.0,1.992
512,11.0,649400.0,1.992
513,11.0,35162.0,1.992
514,11.0,441745.0,1.991
515,11.0,464542.0,1.99
516,11.0,402418.0,1.988
517,11.0,520939.0,1.988
518,11.0,402417.0,1.988
519,11.0,520159.0,1.986
520,11.0,93048.0,1.986
521,11.0,174676.0,1.986
522,11.0,473534.0,1.985
523,11.0,517952.0,1.982
524,11.0,529596.0,1.982
525,11.0,173684.0,1.981
526,11.0,488670.0,1.98
527,11.0,105510.0,1.978
528,11.0,38025.0,1.975
529,11.0,400101.0,1.973
530,11.0,638753.0,1.972
531,11.0,175369.0,1.972
532,11.0,427851.0,1.97
533,11.0,166822.0,1.97
534,11.0,35136.0,1.969
535,11.0,185016.0,1.966
536,11.0,632218.0,1.965
537,11.0,25296.0,1.965
538,11.0,403782.0,1.963
539,11.0,166823.0,1.962
540,11.0,69107.0,1.961
541,11.0,69108.0,1.961
542,11.0,154652.0,1.96
543,11.0,372565.0,1.957
544,11.0,347718.0,1.957
545,11.0,422445.0,1.954
546,11.0,283243.0,1.952
547,11.0,355670.0,1.95
548,11.0,382911.0,1.945
549,11.0,565489.0,1.944
550,11.0,303554.0,1.944
551,11.0,206903.0,1.943
552,11.0,92989.0,1.942
553,11.0,82452.0,1.94
554,11.0,558549.0,1.94
555,11.0,538746.0,1.938
556,11.0,228660.0,1.937
557,11.0,517988.0,1.936
558,11.0,258245.0,1.934
559,11.0,347708.0,1.934
560,11.0,387698.0,1.933
561,11.0,21023.0,1.932
562,11.0,204258.0,1.932
563,11.0,343025.0,1.931
564,11.0,476628.0,1.931
565,11.0,320232.0,1.93
566,11.0,279326.0,1.93
567,11.0,119539.0,1.93
568,11.0,473535.0,1.93
569,11.0,130856.0,1.926
570,11.0,105287.0,1.924
571,11.0,654133.0,1.921
572,11.0,127650.0,1.921
573,11.0,23654.0,1.92
574,11.0,66633.0,1.919
575,11.0,278040.0,1.918
576,11.0,485749.0,1.917
577,11.0,125157.0,1.916
578,11.0,242027.0,1.915
579,11.0,243818.0,1.914
580,11.0,533925.0,1.914
581,11.0,208988.0,1.914
582,11.0,303518.0,1.913
583,11.0,278009.0,1.912
584,11.0,286891.0,1.91
585,11.0,286883.0,1.91
586,11.0,614634.0,1.909
587,11.0,629270.0,1.908
588,11.0,272186.0,1.906
589,11.0,323998.0,1.906
590,11.0,324002.0,1.906
591,11.0,237282.0,1.905
592,11.0,108292.0,1.905
593,11.0,573534.0,1.903
594,11.0,238924.0,1.902
595,11.0,341392.0,1.9
596,11.0,326777.0,1.9
597,11.0,574163.0,1.899
598,11.0,23665.0,1.899
599,11.0,50026.0,1.897
600,11.0,514066.0,1.897
601,11.0,514964.0,1.896
602,11.0,286867.0,1.896
603,11.0,403071.0,1.896
604,11.0,380777.0,1.895
605,11.0,171888.0,1.894
606,11.0,48172.0,1.894
607,11.0,327554.0,1.892
608,11.0,397945.0,1.891
609,11.0,311266.0,1.891
610,11.0,208990.0,1.89
611,11.0,526829.0,1.889
612,11.0,382612.0,1.889
613,11.0,615445.0,1.889
614,11.0,37372.0,1.887
615,11.0,365153.0,1.886
616,11.0,34318.0,1.886
617,11.0,324450.0,1.883
618,11.0,101521.0,1.883
619,11.0,175291.0,1.882
620,11.0,499090.0,1.88
621,11.0,39584.0,1.88
622,11.0,601513.0,1.876
623,11.0,397946.0,1.876
624,11.0,78596.0,1.874
625,11.0,372558.0,1.873
626,11.0,339956.0,1.871
627,11.0,634147.0,1.871
628,11.0,520104.0,1.868
629,11.0,310380.0,1.868
630,11.0,475953.0,1.868
631,11.0,207527.0,1.868
632,11.0,174583.0,1.867
633,11.0,174580.0,1.867
634,11.0,583402.0,1.867
635,11.0,32152.0,1.867
636,11.0,20281.0,1.866
637,11.0,20305.0,1.866
638,11.0,401708.0,1.865
639,11.0,154711.0,1.865
640,11.0,263629.0,1.863
641,11.0,515547.0,1.862
642,11.0,464506.0,1.86
643,11.0,179557.0,1.858
644,11.0,321847.0,1.858
645,11.0,525791.0,1.857
646,11.0,128774.0,1.857
647,11.0,372941.0,1.856
648,11.0,573521.0,1.856
649,11.0,235297.0,1.855
650,11.0,92961.0,1.855
651,11.0,636539.0,1.855
652,11.0,450552.0,1.855
653,11.0,101438.0,1.854
654,11.0,56635.0,1.853
655,11.0,533018.0,1.853
656,11.0,437775.0,1.852
657,11.0,10854.0,1.851
658,11.0,169382.0,1.85
659,11.0,381619.0,1.85
660,11.0,235328.0,1.848
661,11.0,324354.0,1.847
662,11.0,567534.0,1.847
663,11.0,395967.0,1.844
664,11.0,401672.0,1.841
665,11.0,156033.0,1.841
666,11.0,29826.0,1.84
667,11.0,37788.0,1.839
668,11.0,319186.0,1.839
669,11.0,370950.0,1.837
670,11.0,43733.0,1.835
671,11.0,437893.0,1.835
672,11.0,43749.0,1.835
673,11.0,454807.0,1.833
674,11.0,98048.0,1.833
675,11.0,128670.0,1.833
676,11.0,316992.0,1.832
677,11.0,287128.0,1.832
678,11.0,71363.0,1.831
679,11.0,229008.0,1.831
680,11.0,382652.0,1.831
681,11.0,568090.0,1.829
682,11.0,179524.0,1.826
683,11.0,27231.0,1.825
684,11.0,316991.0,1.824
685,11.0,56517.0,1.823
686,11.0,508076.0,1.823
687,11.0,576599.0,1.823
688,11.0,204237.0,1.822
689,11.0,601510.0,1.822
690,11.0,379793.0,1.821
691,11.0,370079.0,1.82
692,11.0,66604.0,1.819
693,11.0,181452.0,1.819
694,11.0,311060.0,1.819
695,11.0,575533.0,1.818
696,11.0,81258.0,1.818
697,11.0,474634.0,1.817
698,11.0,81251.0,1.817
699,11.0,634134.0,1.817
700,11.0,235343.0,1.817
701,11.0,315352.0,1.817
702,11.0,34620.0,1.816
703,11.0,634165.0,1.816
704,11.0,307220.0,1.815
705,11.0,533920.0,1.814
706,11.0,311188.0,1.814
707,11.0,641595.0,1.813
708,11.0,275357.0,1.812
709,11.0,408087.0,1.812
710,11.0,631849.0,1.811
711,11.0,35868.0,1.81
712,11.0,414776.0,1.81
713,11.0,646489.0,1.809
714,11.0,345869.0,1.807
715,11.0,584583.0,1.806
716,11.0,323967.0,1.805
717,11.0,255905.0,1.805
718,11.0,505843.0,1.803
719,11.0,318037.0,1.802
720,11.0,514408.0,1.801
721,11.0,208951.0,1.798
722,11.0,417646.0,1.798
723,11.0,402063.0,1.798
724,11.0,21369.0,1.797
725,11.0,339772.0,1.797
726,11.0,256764.0,1.796
727,11.0,400834.0,1.795
728,11.0,407931.0,1.794
729,11.0,382584.0,1.794
730,11.0,380800.0,1.793
731,11.0,80619.0,1.791
732,11.0,276419.0,1.79
733,11.0,635834.0,1.79
734,11.0,21377.0,1.79
735,11.0,93078.0,1.79
736,11.0,340572.0,1.79
737,11.0,337997.0,1.789
738,11.0,334191.0,1.788
739,11.0,144213.0,1.787
740,11.0,203491.0,1.787
741,11.0,45968.0,1.787
742,11.0,114537.0,1.786
743,11.0,99553.0,1.783
744,11.0,360967.0,1.782
745,11.0,318050.0,1.779
746,11.0,637426.0,1.779
747,11.0,131875.0,1.777
748,11.0,320164.0,1.777
749,11.0,102206.0,1.775
750,11.0,37985.0,1.775
751,11.0,398186.0,1.775
752,11.0,324334.0,1.774
753,11.0,310426.0,1.774
754,11.0,438684.0,1.774
755,11.0,52267.0,1.772
756,11.0,527103.0,1.772
757,11.0,315353.0,1.771
758,11.0,46386.0,1.771
759,11.0,239568.0,1.77
760,11.0,35120.0,1.768
761,11.0,396557.0,1.767
762,11.0,324330.0,1.766
763,11.0,278285.0,1.765
764,11.0,524464.0,1.765
765,11.0,655132.0,1.764
766,11.0,116905.0,1.764
767,11.0,396361.0,1.764
768,11.0,40850.0,1.764
769,11.0,400832.0,1.764
770,11.0,196679.0,1.764
771,11.0,384233.0,1.763
772,11.0,226925.0,1.762
773,11.0,131880.0,1.762
774,11.0,239031.0,1.762
775,11.0,65807.0,1.761
776,11.0,288984.0,1.761
777,11.0,553454.0,1.761
778,11.0,319231.0,1.761
779,11.0,404889.0,1.76
780,11.0,213091.0,1.76
781,11.0,105389.0,1.76
782,11.0,523352.0,1.76
783,11.0,56042.0,1.759
784,11.0,613135.0,1.755
785,11.0,529317.0,1.755
786,11.0,133171.0,1.754
787,11.0,526204.0,1.752
788,11.0,91833.0,1.752
789,11.0,241006.0,1.752
790,11.0,105521.0,1.751
791,11.0,485709.0,1.751
792,11.0,37540.0,1.75
793,11.0,77507.0,1.749
794,11.0,488075.0,1.748
795,11.0,183973.0,1.747
796,11.0,121358.0,1.747
797,11.0,110891.0,1.747
798,11.0,597820.0,1.746
799,11.0,463842.0,1.746
800,11.0,319236.0,1.745
801,11.0,91852.0,1.745
802,11.0,173737.0,1.745
803,11.0,654167.0,1.744
804,11.0,77797.0,1.742
805,11.0,117635.0,1.741
806,11.0,58348.0,1.741
807,11.0,277995.0,1.74
808,11.0,193752.0,1.74
809,11.0,574570.0,1.74
810,11.0,400319.0,1.739
811,11.0,29811.0,1.739
812,11.0,226538.0,1.739
813,11.0,341056.0,1.738
814,11.0,56650.0,1.737
815,11.0,17571.0,1.737
816,11.0,182264.0,1.736
817,11.0,533536.0,1.735
818,11.0,240068.0,1.733
819,11.0,525239.0,1.733
820,11.0,343435.0,1.732
821,11.0,336313.0,1.731
822,11.0,133176.0,1.731
823,11.0,271303.0,1.731
824,11.0,102201.0,1.731
825,11.0,597829.0,1.73
826,11.0,356556.0,1.73
827,11.0,91861.0,1.729
828,11.0,56115.0,1.729
829,11.0,104376.0,1.728
830,11.0,31232.0,1.728
831,11.0,22955.0,1.727
832,11.0,562411.0,1.726
833,11.0,199087.0,1.726
834,11.0,144253.0,1.726
835,11.0,70675.0,1.725
836,11.0,38885.0,1.725
837,11.0,27180.0,1.724
838,11.0,110860.0,1.724
839,11.0,372964.0,1.724
840,11.0,250352.0,1.724
841,11.0,279587.0,1.724
842,11.0,381603.0,1.724
843,11.0,569539.0,1.723
844,11.0,133179.0,1.723
845,11.0,380645.0,1.723
846,11.0,193887.0,1.722
847,11.0,270268.0,1.722
848,11.0,443741.0,1.72
849,11.0,135005.0,1.72
850,11.0,135008.0,1.72
851,11.0,94959.0,1.719
852,11.0,615427.0,1.719
853,11.0,621469.0,1.718
854,11.0,320957.0,1.718
855,11.0,635662.0,1.717
856,11.0,326147.0,1.717
857,11.0,174472.0,1.717
858,11.0,491984.0,1.715
859,11.0,103398.0,1.714
860,11.0,277129.0,1.713
861,11.0,621458.0,1.71
862,11.0,179503.0,1.71
863,11.0,249002.0,1.709
864,11.0,68262.0,1.708
865,11.0,46216.0,1.708
866,11.0,133185.0,1.708
867,11.0,46397.0,1.708
868,11.0,205508.0,1.707
869,11.0,624276.0,1.707
870,11.0,547045.0,1.707
871,11.0,434991.0,1.705
872,11.0,216270.0,1.704
873,11.0,62714.0,1.704
874,11.0,179567.0,1.703
875,11.0,183454.0,1.703
876,11.0,637875.0,1.701
877,11.0,183955.0,1.701
878,11.0,78203.0,1.699
879,11.0,105807.0,1.695
880,11.0,236826.0,1.695
881,11.0,236827.0,1.695
882,11.0,611320.0,1.695
883,11.0,105526.0,1.694
884,11.0,90618.0,1.694
885,11.0,505847.0,1.693
886,11.0,383791.0,1.693
887,11.0,32034.0,1.693
888,11.0,21393.0,1.69
889,11.0,75324.0,1.69
890,11.0,170103.0,1.689
891,11.0,464488.0,1.689
892,11.0,104363.0,1.688
893,11.0,346249.0,1.688
894,11.0,232688.0,1.688
895,11.0,479839.0,1.688
896,11.0,636258.0,1.688
897,11.0,636314.0,1.688
898,11.0,278289.0,1.687
899,11.0,105800.0,1.687
900,11.0,32712.0,1.687
901,11.0,46346.0,1.686
902,11.0,167063.0,1.686
903,11.0,68268.0,1.686
904,11.0,60561.0,1.686
905,11.0,32031.0,1.685
906,11.0,339649.0,1.684
907,11.0,505740.0,1.684
908,11.0,182340.0,1.683
909,11.0,365959.0,1.683
910,11.0,525520.0,1.683
911,11.0,355094.0,1.68
912,11.0,523326.0,1.68
913,11.0,108233.0,1.679
914,11.0,391751.0,1.679
915,11.0,390321.0,1.679
916,11.0,30450.0,1.678
917,11.0,575527.0,1.678
918,11.0,226928.0,1.677
919,11.0,624265.0,1.676
920,11.0,433990.0,1.676
921,11.0,114461.0,1.676
922,11.0,492008.0,1.676
923,11.0,480973.0,1.675
924,11.0,401203.0,1.675
925,11.0,348273.0,1.675
926,11.0,553639.0,1.674
927,11.0,311111.0,1.674
928,11.0,523322.0,1.673
929,11.0,261395.0,1.673
930,11.0,260857.0,1.672
931,11.0,296861.0,1.672
