index,ch,site,value
74,14.0,619314.0,2.915
75,14.0,450548.0,2.912
76,14.0,711845.0,2.91
77,14.0,709039.0,2.906
78,14.0,705027.0,2.905
79,14.0,541702.0,2.903
80,14.0,770506.0,2.898
81,14.0,43693.0,2.889
82,14.0,480347.0,2.888
83,14.0,373839.0,2.888
84,14.0,44516.0,2.883
85,14.0,43691.0,2.881
86,14.0,576298.0,2.875
87,14.0,116095.0,2.874
88,14.0,765532.0,2.871
89,14.0,699825.0,2.87
90,14.0,714155.0,2.87
91,14.0,36699.0,2.866
92,14.0,487896.0,2.866
93,14.0,60346.0,2.862
94,14.0,501600.0,2.854
95,14.0,656244.0,2.851
96,14.0,205886.0,2.845
97,14.0,391317.0,2.843
98,14.0,105481.0,2.836
99,14.0,427897.0,2.827
100,14.0,266431.0,2.819
101,14.0,480109.0,2.817
102,14.0,199033.0,2.816
103,14.0,195581.0,2.813
104,14.0,195583.0,2.813
105,14.0,195589.0,2.813
106,14.0,263820.0,2.805
107,14.0,408336.0,2.805
108,14.0,502107.0,2.8
109,14.0,366303.0,2.794
110,14.0,199856.0,2.792
111,14.0,680965.0,2.791
112,14.0,531302.0,2.783
113,14.0,20114.0,2.769
114,14.0,225585.0,2.762
115,14.0,225590.0,2.761
116,14.0,715269.0,2.758
117,14.0,56851.0,2.754
118,14.0,288710.0,2.749
119,14.0,680956.0,2.737
120,14.0,492523.0,2.735
121,14.0,502087.0,2.729
122,14.0,728744.0,2.726
123,14.0,438050.0,2.724
124,14.0,620232.0,2.721
125,14.0,407062.0,2.72
126,14.0,501907.0,2.719
127,14.0,548896.0,2.718
128,14.0,771256.0,2.718
129,14.0,711895.0,2.718
130,14.0,501692.0,2.717
131,14.0,602959.0,2.717
132,14.0,407133.0,2.716
133,14.0,674241.0,2.714
134,14.0,116075.0,2.712
135,14.0,492491.0,2.712
136,14.0,558699.0,2.711
137,14.0,635640.0,2.709
138,14.0,620806.0,2.696
139,14.0,110133.0,2.696
140,14.0,548880.0,2.695
141,14.0,441547.0,2.695
142,14.0,649433.0,2.691
143,14.0,269500.0,2.691
144,14.0,90658.0,2.69
145,14.0,620213.0,2.69
146,14.0,356316.0,2.686
147,14.0,202763.0,2.685
148,14.0,231444.0,2.683
149,14.0,620791.0,2.68
150,14.0,593862.0,2.677
151,14.0,501912.0,2.673
152,14.0,139879.0,2.671
153,14.0,175550.0,2.671
154,14.0,260077.0,2.67
155,14.0,578698.0,2.668
156,14.0,440330.0,2.668
157,14.0,449003.0,2.665
158,14.0,620822.0,2.664
159,14.0,235290.0,2.661
160,14.0,406721.0,2.658
161,14.0,763412.0,2.658
162,14.0,541669.0,2.654
163,14.0,406729.0,2.65
164,14.0,295354.0,2.648
165,14.0,728775.0,2.646
166,14.0,235295.0,2.645
167,14.0,659081.0,2.643
168,14.0,558705.0,2.634
169,14.0,52266.0,2.63
170,14.0,650865.0,2.629
171,14.0,439862.0,2.622
172,14.0,235306.0,2.621
173,14.0,659114.0,2.62
174,14.0,439861.0,2.615
175,14.0,183968.0,2.614
176,14.0,231453.0,2.606
177,14.0,699894.0,2.605
178,14.0,652568.0,2.604
179,14.0,578427.0,2.603
180,14.0,255423.0,2.603
181,14.0,373091.0,2.595
182,14.0,391505.0,2.594
183,14.0,560383.0,2.592
184,14.0,306557.0,2.587
185,14.0,198529.0,2.585
186,14.0,560395.0,2.584
187,14.0,196610.0,2.582
188,14.0,619109.0,2.581
189,14.0,76950.0,2.581
190,14.0,635561.0,2.576
191,14.0,479747.0,2.573
192,14.0,541951.0,2.571
193,14.0,543544.0,2.564
194,14.0,263798.0,2.563
195,14.0,42327.0,2.56
196,14.0,48896.0,2.559
197,14.0,547589.0,2.557
198,14.0,501935.0,2.549
199,14.0,708195.0,2.548
200,14.0,678271.0,2.545
201,14.0,106450.0,2.542
202,14.0,530269.0,2.536
203,14.0,168105.0,2.536
204,14.0,231463.0,2.535
205,14.0,649229.0,2.523
206,14.0,317958.0,2.522
207,14.0,254584.0,2.518
208,14.0,678339.0,2.516
209,14.0,435426.0,2.513
210,14.0,142671.0,2.513
211,14.0,619058.0,2.512
212,14.0,484733.0,2.511
213,14.0,108027.0,2.51
214,14.0,728718.0,2.51
215,14.0,390507.0,2.507
216,14.0,33716.0,2.504
217,14.0,660737.0,2.502
218,14.0,491389.0,2.502
219,14.0,491385.0,2.502
220,14.0,79081.0,2.501
221,14.0,26131.0,2.501
222,14.0,678344.0,2.5
223,14.0,487609.0,2.496
224,14.0,518769.0,2.495
225,14.0,168183.0,2.494
226,14.0,92895.0,2.494
227,14.0,490006.0,2.493
228,14.0,390479.0,2.49
229,14.0,582757.0,2.485
230,14.0,427925.0,2.476
231,14.0,711776.0,2.474
232,14.0,139043.0,2.473
233,14.0,530241.0,2.472
234,14.0,484722.0,2.472
235,14.0,649212.0,2.467
236,14.0,231491.0,2.466
237,14.0,711953.0,2.465
238,14.0,346929.0,2.461
239,14.0,65908.0,2.46
240,14.0,319033.0,2.459
241,14.0,295300.0,2.458
242,14.0,734910.0,2.458
243,14.0,260054.0,2.458
244,14.0,540354.0,2.458
245,14.0,674321.0,2.457
246,14.0,484716.0,2.456
247,14.0,537863.0,2.455
248,14.0,356036.0,2.453
249,14.0,540335.0,2.451
250,14.0,517614.0,2.45
251,14.0,377121.0,2.45
252,14.0,541388.0,2.449
253,14.0,48957.0,2.449
254,14.0,703802.0,2.448
255,14.0,80684.0,2.447
256,14.0,531340.0,2.445
257,14.0,188722.0,2.444
258,14.0,603575.0,2.443
259,14.0,767714.0,2.442
260,14.0,188326.0,2.441
261,14.0,392579.0,2.44
262,14.0,80660.0,2.439
263,14.0,35033.0,2.438
264,14.0,418735.0,2.434
265,14.0,105804.0,2.432
266,14.0,395046.0,2.432
267,14.0,70432.0,2.427
268,14.0,53545.0,2.424
269,14.0,703992.0,2.416
270,14.0,428238.0,2.415
271,14.0,92929.0,2.415
272,14.0,745413.0,2.414
273,14.0,414112.0,2.413
274,14.0,495224.0,2.412
275,14.0,418747.0,2.411
276,14.0,19590.0,2.411
277,14.0,591124.0,2.408
278,14.0,296041.0,2.406
279,14.0,206367.0,2.403
280,14.0,199145.0,2.395
281,14.0,660696.0,2.394
282,14.0,33699.0,2.393
283,14.0,440373.0,2.391
284,14.0,656274.0,2.388
285,14.0,268372.0,2.388
286,14.0,302055.0,2.385
287,14.0,745415.0,2.383
288,14.0,715222.0,2.381
289,14.0,766983.0,2.38
290,14.0,137178.0,2.378
291,14.0,701379.0,2.378
292,14.0,142011.0,2.377
293,14.0,390733.0,2.376
294,14.0,501954.0,2.375
295,14.0,42277.0,2.372
296,14.0,758245.0,2.368
297,14.0,273142.0,2.367
298,14.0,199276.0,2.366
299,14.0,435367.0,2.366
300,14.0,268367.0,2.365
301,14.0,20071.0,2.364
302,14.0,42270.0,2.364
303,14.0,531830.0,2.362
304,14.0,612632.0,2.362
305,14.0,142008.0,2.36
306,14.0,306662.0,2.358
307,14.0,168138.0,2.356
308,14.0,53564.0,2.354
309,14.0,735341.0,2.353
310,14.0,52086.0,2.352
311,14.0,766064.0,2.351
312,14.0,680151.0,2.351
313,14.0,734918.0,2.348
314,14.0,767435.0,2.348
315,14.0,234505.0,2.347
316,14.0,542527.0,2.347
317,14.0,507886.0,2.346
318,14.0,695910.0,2.343
319,14.0,358478.0,2.342
320,14.0,345754.0,2.341
321,14.0,315318.0,2.34
322,14.0,232915.0,2.336
323,14.0,734871.0,2.335
324,14.0,127285.0,2.335
325,14.0,47436.0,2.332
326,14.0,729923.0,2.329
327,14.0,142004.0,2.329
328,14.0,392609.0,2.328
329,14.0,714220.0,2.328
330,14.0,77227.0,2.326
331,14.0,232049.0,2.326
332,14.0,245854.0,2.325
333,14.0,486915.0,2.325
334,14.0,139955.0,2.321
335,14.0,504161.0,2.319
336,14.0,634522.0,2.317
337,14.0,325709.0,2.316
338,14.0,328031.0,2.314
339,14.0,392030.0,2.313
340,14.0,453999.0,2.312
341,14.0,492813.0,2.31
342,14.0,506216.0,2.31
343,14.0,722438.0,2.308
344,14.0,722434.0,2.308
345,14.0,197049.0,2.307
346,14.0,674949.0,2.305
347,14.0,245898.0,2.302
348,14.0,537873.0,2.302
349,14.0,498188.0,2.3
350,14.0,543558.0,2.299
351,14.0,729971.0,2.299
352,14.0,317989.0,2.297
353,14.0,719471.0,2.296
354,14.0,514902.0,2.294
355,14.0,315240.0,2.292
356,14.0,172665.0,2.291
357,14.0,234550.0,2.291
358,14.0,112540.0,2.29
359,14.0,59354.0,2.29
360,14.0,333112.0,2.288
361,14.0,195640.0,2.286
362,14.0,543906.0,2.286
363,14.0,199928.0,2.285
364,14.0,297982.0,2.284
365,14.0,298015.0,2.284
366,14.0,531850.0,2.282
367,14.0,76067.0,2.281
368,14.0,300051.0,2.281
369,14.0,195817.0,2.281
370,14.0,122000.0,2.276
371,14.0,190054.0,2.276
372,14.0,112538.0,2.275
373,14.0,270399.0,2.274
374,14.0,711785.0,2.273
375,14.0,391786.0,2.272
376,14.0,743013.0,2.27
377,14.0,318492.0,2.27
378,14.0,297979.0,2.269
379,14.0,121995.0,2.268
380,14.0,37777.0,2.267
381,14.0,37776.0,2.267
382,14.0,377052.0,2.265
383,14.0,270647.0,2.264
384,14.0,733656.0,2.263
385,14.0,688051.0,2.263
386,14.0,119379.0,2.261
387,14.0,182972.0,2.259
388,14.0,392627.0,2.259
389,14.0,142002.0,2.259
390,14.0,708094.0,2.259
391,14.0,182971.0,2.259
392,14.0,537428.0,2.258
393,14.0,767070.0,2.256
394,14.0,306907.0,2.254
395,14.0,340069.0,2.254
396,14.0,559517.0,2.251
397,14.0,400455.0,2.247
398,14.0,514907.0,2.247
399,14.0,373061.0,2.247
400,14.0,357998.0,2.246
401,14.0,284872.0,2.246
402,14.0,217832.0,2.246
403,14.0,730005.0,2.244
404,14.0,490712.0,2.244
405,14.0,109189.0,2.244
406,14.0,508944.0,2.243
407,14.0,714927.0,2.243
408,14.0,358486.0,2.242
409,14.0,687871.0,2.242
410,14.0,245925.0,2.24
411,14.0,475857.0,2.24
412,14.0,407765.0,2.239
413,14.0,263779.0,2.239
414,14.0,530860.0,2.238
415,14.0,698055.0,2.234
416,14.0,661966.0,2.234
417,14.0,418772.0,2.233
418,14.0,92349.0,2.233
419,14.0,117781.0,2.231
420,14.0,660744.0,2.23
421,14.0,400426.0,2.227
422,14.0,219383.0,2.226
423,14.0,638551.0,2.223
424,14.0,722405.0,2.223
425,14.0,481574.0,2.222
426,14.0,215675.0,2.221
427,14.0,33874.0,2.219
428,14.0,733787.0,2.218
429,14.0,642185.0,2.218
430,14.0,729739.0,2.218
431,14.0,111217.0,2.218
432,14.0,391743.0,2.216
433,14.0,475814.0,2.216
434,14.0,480813.0,2.216
435,14.0,404781.0,2.214
436,14.0,701409.0,2.214
437,14.0,449147.0,2.213
438,14.0,714906.0,2.212
439,14.0,629700.0,2.211
440,14.0,71124.0,2.211
441,14.0,679329.0,2.21
442,14.0,305916.0,2.21
443,14.0,391745.0,2.208
444,14.0,767454.0,2.208
445,14.0,679570.0,2.206
446,14.0,579107.0,2.206
447,14.0,393841.0,2.205
448,14.0,652979.0,2.205
449,14.0,373304.0,2.204
450,14.0,497201.0,2.204
451,14.0,497200.0,2.204
452,14.0,679360.0,2.203
453,14.0,59356.0,2.203
454,14.0,109182.0,2.198
455,14.0,128013.0,2.195
456,14.0,554067.0,2.195
457,14.0,706387.0,2.193
458,14.0,332791.0,2.193
459,14.0,111255.0,2.193
460,14.0,196529.0,2.192
461,14.0,518525.0,2.192
462,14.0,636988.0,2.19
463,14.0,633180.0,2.187
464,14.0,674965.0,2.187
465,14.0,690428.0,2.185
466,14.0,453519.0,2.184
467,14.0,390448.0,2.18
468,14.0,196556.0,2.178
469,14.0,707838.0,2.178
470,14.0,649290.0,2.177
471,14.0,39535.0,2.177
472,14.0,734501.0,2.176
473,14.0,445441.0,2.176
474,14.0,336757.0,2.174
475,14.0,67431.0,2.173
476,14.0,166951.0,2.173
477,14.0,591032.0,2.172
478,14.0,210346.0,2.171
479,14.0,749477.0,2.171
480,14.0,59536.0,2.171
481,14.0,591547.0,2.17
482,14.0,340808.0,2.17
483,14.0,280979.0,2.17
484,14.0,427929.0,2.17
485,14.0,357234.0,2.17
486,14.0,262791.0,2.168
487,14.0,767774.0,2.167
488,14.0,589520.0,2.166
489,14.0,735200.0,2.166
490,14.0,554059.0,2.163
491,14.0,558034.0,2.162
492,14.0,708091.0,2.162
493,14.0,690422.0,2.161
494,14.0,674548.0,2.159
495,14.0,637086.0,2.158
496,14.0,47356.0,2.158
497,14.0,46529.0,2.157
498,14.0,679403.0,2.157
499,14.0,116352.0,2.156
500,14.0,496895.0,2.153
501,14.0,267766.0,2.152
502,14.0,594093.0,2.15
503,14.0,658029.0,2.149
504,14.0,46528.0,2.149
505,14.0,307541.0,2.147
506,14.0,244493.0,2.147
507,14.0,485170.0,2.147
508,14.0,245940.0,2.146
509,14.0,579113.0,2.145
510,14.0,656882.0,2.145
511,14.0,109169.0,2.142
512,14.0,514834.0,2.14
513,14.0,390535.0,2.137
514,14.0,456039.0,2.134
515,14.0,455309.0,2.134
516,14.0,36468.0,2.134
517,14.0,653052.0,2.133
518,14.0,434080.0,2.133
519,14.0,558788.0,2.13
520,14.0,653061.0,2.129
521,14.0,653064.0,2.128
522,14.0,487944.0,2.125
523,14.0,240882.0,2.123
524,14.0,743085.0,2.122
525,14.0,190790.0,2.122
526,14.0,229215.0,2.122
527,14.0,597372.0,2.12
528,14.0,435450.0,2.117
529,14.0,210270.0,2.116
530,14.0,395004.0,2.114
531,14.0,680127.0,2.114
532,14.0,738348.0,2.108
533,14.0,39525.0,2.107
534,14.0,663964.0,2.106
535,14.0,19242.0,2.104
536,14.0,289386.0,2.104
537,14.0,366259.0,2.102
538,14.0,407728.0,2.1
539,14.0,339848.0,2.099
540,14.0,656004.0,2.099
541,14.0,307546.0,2.098
542,14.0,517526.0,2.098
543,14.0,496215.0,2.098
544,14.0,687688.0,2.097
545,14.0,688017.0,2.096
546,14.0,437770.0,2.094
547,14.0,242458.0,2.094
548,14.0,294612.0,2.092
549,14.0,54239.0,2.089
550,14.0,319852.0,2.088
551,14.0,172833.0,2.085
552,14.0,437741.0,2.085
553,14.0,356368.0,2.085
554,14.0,135211.0,2.085
555,14.0,569510.0,2.082
556,14.0,289348.0,2.08
557,14.0,361496.0,2.079
558,14.0,296005.0,2.079
559,14.0,217495.0,2.078
560,14.0,217840.0,2.077
561,14.0,762460.0,2.076
562,14.0,217875.0,2.076
563,14.0,148515.0,2.074
564,14.0,492541.0,2.073
565,14.0,90786.0,2.073
566,14.0,665688.0,2.072
567,14.0,288467.0,2.072
568,14.0,324949.0,2.071
569,14.0,341476.0,2.071
570,14.0,634274.0,2.071
571,14.0,108658.0,2.069
572,14.0,324693.0,2.069
573,14.0,652953.0,2.067
574,14.0,432836.0,2.066
575,14.0,679560.0,2.066
576,14.0,88406.0,2.066
577,14.0,268856.0,2.065
578,14.0,341539.0,2.062
579,14.0,685201.0,2.061
580,14.0,142068.0,2.059
581,14.0,663983.0,2.058
582,14.0,597386.0,2.058
583,14.0,113652.0,2.058
584,14.0,180180.0,2.057
585,14.0,377234.0,2.056
586,14.0,135031.0,2.056
587,14.0,594106.0,2.053
588,14.0,59468.0,2.052
589,14.0,199368.0,2.052
590,14.0,659025.0,2.052
591,14.0,88416.0,2.051
592,14.0,216757.0,2.051
593,14.0,242602.0,2.05
594,14.0,198089.0,2.049
595,14.0,455304.0,2.047
596,14.0,361481.0,2.047
597,14.0,46489.0,2.045
598,14.0,660932.0,2.043
599,14.0,186197.0,2.041
600,14.0,623555.0,2.04
601,14.0,404643.0,2.04
602,14.0,111923.0,2.04
603,14.0,239548.0,2.039
604,14.0,477659.0,2.039
605,14.0,46494.0,2.037
606,14.0,655101.0,2.036
607,14.0,706431.0,2.036
608,14.0,440399.0,2.033
609,14.0,270670.0,2.031
610,14.0,294614.0,2.031
611,14.0,498206.0,2.03
612,14.0,324977.0,2.026
613,14.0,585199.0,2.026
614,14.0,593759.0,2.025
615,14.0,269254.0,2.025
616,14.0,508002.0,2.024
617,14.0,764616.0,2.023
618,14.0,764612.0,2.023
619,14.0,103869.0,2.021
620,14.0,88246.0,2.02
621,14.0,86899.0,2.02
622,14.0,653091.0,2.019
623,14.0,244536.0,2.018
624,14.0,377257.0,2.017
625,14.0,477198.0,2.016
626,14.0,48870.0,2.015
627,14.0,239669.0,2.013
628,14.0,449109.0,2.012
629,14.0,200763.0,2.01
630,14.0,651244.0,2.009
631,14.0,477670.0,2.009
632,14.0,41594.0,2.009
633,14.0,391454.0,2.007
634,14.0,675113.0,2.007
635,14.0,777747.0,2.007
636,14.0,103548.0,2.007
637,14.0,662381.0,2.007
638,14.0,530852.0,2.006
639,14.0,419585.0,2.005
640,14.0,297954.0,2.003
641,14.0,695842.0,2.002
642,14.0,117832.0,2.001
643,14.0,195999.0,1.999
644,14.0,409780.0,1.999
645,14.0,537929.0,1.999
646,14.0,482277.0,1.999
647,14.0,336800.0,1.997
648,14.0,660956.0,1.996
649,14.0,150790.0,1.995
650,14.0,227775.0,1.995
651,14.0,699772.0,1.994
652,14.0,189420.0,1.993
653,14.0,84632.0,1.993
654,14.0,210285.0,1.992
655,14.0,662393.0,1.992
656,14.0,288951.0,1.991
657,14.0,230534.0,1.99
658,14.0,317882.0,1.99
659,14.0,355979.0,1.988
660,14.0,26181.0,1.988
661,14.0,247112.0,1.988
662,14.0,541656.0,1.986
663,14.0,45606.0,1.986
664,14.0,71173.0,1.984
665,14.0,46826.0,1.984
666,14.0,736680.0,1.984
667,14.0,35286.0,1.983
668,14.0,333158.0,1.983
669,14.0,505987.0,1.982
670,14.0,729535.0,1.982
671,14.0,236545.0,1.981
672,14.0,491780.0,1.981
673,14.0,190821.0,1.981
674,14.0,45554.0,1.981
675,14.0,241774.0,1.98
676,14.0,581996.0,1.98
677,14.0,396556.0,1.978
678,14.0,433600.0,1.978
679,14.0,141989.0,1.977
680,14.0,612707.0,1.977
681,14.0,56818.0,1.976
682,14.0,71071.0,1.976
683,14.0,284549.0,1.976
684,14.0,419608.0,1.975
685,14.0,702096.0,1.974
686,14.0,432855.0,1.973
687,14.0,129265.0,1.973
688,14.0,569313.0,1.972
689,14.0,396557.0,1.971
690,14.0,585193.0,1.971
691,14.0,284554.0,1.968
692,14.0,662385.0,1.968
693,14.0,230527.0,1.967
694,14.0,116357.0,1.967
695,14.0,70598.0,1.967
696,14.0,762473.0,1.966
697,14.0,36073.0,1.965
698,14.0,315022.0,1.964
699,14.0,643242.0,1.963
700,14.0,395899.0,1.96
701,14.0,196515.0,1.959
702,14.0,196003.0,1.959
703,14.0,90770.0,1.958
704,14.0,148529.0,1.958
705,14.0,391250.0,1.958
706,14.0,569329.0,1.956
707,14.0,391573.0,1.956
708,14.0,20045.0,1.952
709,14.0,383015.0,1.952
710,14.0,334714.0,1.952
711,14.0,508835.0,1.952
712,14.0,502744.0,1.951
713,14.0,129229.0,1.95
714,14.0,492700.0,1.949
715,14.0,189250.0,1.949
716,14.0,241784.0,1.948
717,14.0,259807.0,1.947
718,14.0,45575.0,1.947
719,14.0,702302.0,1.946
720,14.0,306425.0,1.945
721,14.0,331185.0,1.945
722,14.0,677935.0,1.944
723,14.0,215431.0,1.943
724,14.0,52867.0,1.943
725,14.0,585833.0,1.943
726,14.0,319401.0,1.942
727,14.0,759609.0,1.942
728,14.0,391256.0,1.941
729,14.0,673443.0,1.94
730,14.0,166940.0,1.939
731,14.0,32609.0,1.939
732,14.0,537393.0,1.938
733,14.0,173067.0,1.936
734,14.0,199371.0,1.935
735,14.0,711692.0,1.931
736,14.0,583222.0,1.93
737,14.0,61010.0,1.929
738,14.0,502697.0,1.928
739,14.0,585807.0,1.928
740,14.0,315351.0,1.927
741,14.0,36075.0,1.926
742,14.0,377142.0,1.926
743,14.0,488406.0,1.926
744,14.0,593757.0,1.926
745,14.0,694743.0,1.924
746,14.0,45629.0,1.924
747,14.0,706092.0,1.924
748,14.0,441877.0,1.924
749,14.0,688121.0,1.924
750,14.0,25989.0,1.923
751,14.0,288496.0,1.922
752,14.0,382999.0,1.921
753,14.0,358357.0,1.921
754,14.0,702437.0,1.919
755,14.0,690388.0,1.919
756,14.0,392091.0,1.918
757,14.0,569306.0,1.918
758,14.0,421559.0,1.917
759,14.0,33063.0,1.916
760,14.0,568833.0,1.915
761,14.0,537905.0,1.915
762,14.0,583220.0,1.914
763,14.0,656150.0,1.914
764,14.0,490816.0,1.913
765,14.0,215495.0,1.912
766,14.0,292634.0,1.91
767,14.0,322813.0,1.91
768,14.0,165936.0,1.908
769,14.0,355969.0,1.908
770,14.0,705646.0,1.907
771,14.0,744846.0,1.906
772,14.0,537946.0,1.905
773,14.0,292617.0,1.905
774,14.0,491456.0,1.905
775,14.0,412254.0,1.905
776,14.0,763380.0,1.905
777,14.0,729597.0,1.905
778,14.0,49147.0,1.903
779,14.0,767799.0,1.902
780,14.0,201321.0,1.902
781,14.0,336724.0,1.9
782,14.0,674923.0,1.9
783,14.0,649386.0,1.899
784,14.0,270537.0,1.898
785,14.0,284576.0,1.898
786,14.0,770940.0,1.898
787,14.0,272003.0,1.897
788,14.0,407427.0,1.897
789,14.0,655303.0,1.895
790,14.0,140104.0,1.895
791,14.0,373897.0,1.894
792,14.0,542687.0,1.893
793,14.0,746926.0,1.893
794,14.0,35222.0,1.892
795,14.0,607265.0,1.891
796,14.0,244521.0,1.89
797,14.0,274514.0,1.89
798,14.0,685275.0,1.889
799,14.0,620515.0,1.889
800,14.0,759631.0,1.888
801,14.0,661077.0,1.888
802,14.0,360283.0,1.886
803,14.0,359922.0,1.886
804,14.0,309775.0,1.88
805,14.0,162775.0,1.879
806,14.0,329836.0,1.879
807,14.0,535885.0,1.878
808,14.0,296915.0,1.877
809,14.0,633568.0,1.877
810,14.0,144525.0,1.877
811,14.0,634303.0,1.876
812,14.0,274520.0,1.875
813,14.0,44992.0,1.874
814,14.0,655320.0,1.873
815,14.0,309795.0,1.872
816,14.0,309794.0,1.872
817,14.0,267940.0,1.872
818,14.0,165946.0,1.871
819,14.0,339201.0,1.87
820,14.0,113665.0,1.87
821,14.0,669976.0,1.87
822,14.0,756458.0,1.866
823,14.0,393980.0,1.865
824,14.0,485878.0,1.865
825,14.0,549172.0,1.863
826,14.0,655586.0,1.863
827,14.0,319829.0,1.863
828,14.0,144519.0,1.862
829,14.0,346638.0,1.862
830,14.0,456265.0,1.861
831,14.0,641420.0,1.86
832,14.0,53627.0,1.86
833,14.0,770932.0,1.86
834,14.0,86603.0,1.859
835,14.0,162745.0,1.858
836,14.0,243539.0,1.856
837,14.0,427169.0,1.856
838,14.0,319393.0,1.855
839,14.0,749408.0,1.854
840,14.0,451563.0,1.854
841,14.0,543859.0,1.854
842,14.0,451559.0,1.853
843,14.0,139154.0,1.853
844,14.0,708607.0,1.853
845,14.0,653866.0,1.853
846,14.0,756456.0,1.85
847,14.0,744440.0,1.85
848,14.0,44979.0,1.849
849,14.0,440270.0,1.849
850,14.0,518363.0,1.849
851,14.0,42991.0,1.848
852,14.0,578823.0,1.848
853,14.0,43497.0,1.847
854,14.0,472758.0,1.846
855,14.0,46842.0,1.846
856,14.0,502071.0,1.845
857,14.0,269447.0,1.845
858,14.0,295000.0,1.844
859,14.0,327461.0,1.843
860,14.0,496813.0,1.841
861,14.0,616027.0,1.839
862,14.0,686161.0,1.838
863,14.0,526702.0,1.838
864,14.0,355860.0,1.837
865,14.0,26002.0,1.837
866,14.0,708543.0,1.836
867,14.0,492684.0,1.835
868,14.0,734954.0,1.835
869,14.0,234444.0,1.833
870,14.0,495186.0,1.833
871,14.0,314153.0,1.832
872,14.0,578409.0,1.83
873,14.0,480141.0,1.83
874,14.0,239322.0,1.83
875,14.0,756450.0,1.828
876,14.0,81030.0,1.826
877,14.0,375420.0,1.826
878,14.0,281490.0,1.825
879,14.0,305879.0,1.825
880,14.0,693546.0,1.825
881,14.0,655290.0,1.823
882,14.0,708552.0,1.823
883,14.0,548828.0,1.822
884,14.0,779055.0,1.822
885,14.0,490608.0,1.821
886,14.0,292594.0,1.82
887,14.0,658116.0,1.819
888,14.0,427492.0,1.818
889,14.0,57505.0,1.817
890,14.0,20831.0,1.817
891,14.0,319822.0,1.817
892,14.0,43487.0,1.816
893,14.0,244629.0,1.815
894,14.0,456540.0,1.815
895,14.0,735560.0,1.814
896,14.0,768714.0,1.814
897,14.0,262822.0,1.811
898,14.0,708269.0,1.81
899,14.0,234584.0,1.81
900,14.0,741504.0,1.809
901,14.0,36361.0,1.808
902,14.0,691124.0,1.807
903,14.0,705604.0,1.806
904,14.0,107865.0,1.806
905,14.0,373505.0,1.806
906,14.0,705347.0,1.806
907,14.0,446252.0,1.805
908,14.0,712359.0,1.805
909,14.0,445835.0,1.804
910,14.0,690369.0,1.803
911,14.0,356782.0,1.803
912,14.0,320460.0,1.801
913,14.0,241700.0,1.8
914,14.0,144466.0,1.799
915,14.0,152580.0,1.799
916,14.0,634451.0,1.798
917,14.0,175666.0,1.798
918,14.0,767084.0,1.797
919,14.0,327475.0,1.797
920,14.0,35728.0,1.797
921,14.0,196014.0,1.796
922,14.0,115234.0,1.796
923,14.0,585313.0,1.794
924,14.0,196769.0,1.794
925,14.0,649518.0,1.793
926,14.0,109572.0,1.793
927,14.0,399846.0,1.792
928,14.0,708486.0,1.789
929,14.0,45003.0,1.789
930,14.0,623897.0,1.787
931,14.0,142758.0,1.785
