index,ch,site,value
209,5.0,41731.0,2.263
210,5.0,230068.0,2.263
211,5.0,361337.0,2.26
212,5.0,259291.0,2.257
213,5.0,475273.0,2.251
214,5.0,102173.0,2.248
215,5.0,140964.0,2.248
216,5.0,134745.0,2.242
217,5.0,400713.0,2.242
218,5.0,522439.0,2.241
219,5.0,84314.0,2.237
220,5.0,546957.0,2.236
221,5.0,336161.0,2.235
222,5.0,374272.0,2.23
223,5.0,327307.0,2.226
224,5.0,81828.0,2.223
225,5.0,192995.0,2.221
226,5.0,490657.0,2.219
227,5.0,313031.0,2.215
228,5.0,472090.0,2.21
229,5.0,395610.0,2.21
230,5.0,367517.0,2.208
231,5.0,101072.0,2.206
232,5.0,85361.0,2.206
233,5.0,411073.0,2.206
234,5.0,546885.0,2.206
235,5.0,163007.0,2.203
236,5.0,163008.0,2.203
237,5.0,327306.0,2.202
238,5.0,503782.0,2.201
239,5.0,244605.0,2.201
240,5.0,9829.0,2.201
241,5.0,236304.0,2.198
242,5.0,349797.0,2.192
243,5.0,311771.0,2.191
244,5.0,511658.0,2.19
245,5.0,553861.0,2.19
246,5.0,105904.0,2.188
247,5.0,395860.0,2.187
248,5.0,123978.0,2.185
249,5.0,28040.0,2.184
250,5.0,474230.0,2.184
251,5.0,350927.0,2.182
252,5.0,286380.0,2.181
253,5.0,270755.0,2.176
254,5.0,279305.0,2.173
255,5.0,568514.0,2.171
256,5.0,349796.0,2.169
257,5.0,117740.0,2.168
258,5.0,95282.0,2.167
259,5.0,74488.0,2.167
260,5.0,472288.0,2.166
261,5.0,340313.0,2.163
262,5.0,503356.0,2.163
263,5.0,122244.0,2.162
264,5.0,40944.0,2.157
265,5.0,458970.0,2.156
266,5.0,475369.0,2.155
267,5.0,230062.0,2.154
268,5.0,90482.0,2.153
269,5.0,159829.0,2.152
270,5.0,389957.0,2.152
271,5.0,125913.0,2.151
272,5.0,79061.0,2.15
273,5.0,234018.0,2.15
274,5.0,472303.0,2.149
275,5.0,415914.0,2.148
276,5.0,350956.0,2.143
277,5.0,119629.0,2.143
278,5.0,415937.0,2.141
279,5.0,299094.0,2.138
280,5.0,230061.0,2.138
281,5.0,279300.0,2.134
282,5.0,415962.0,2.134
283,5.0,101035.0,2.134
284,5.0,206106.0,2.129
285,5.0,491851.0,2.129
286,5.0,491848.0,2.129
287,5.0,331884.0,2.125
288,5.0,411269.0,2.125
289,5.0,402379.0,2.125
290,5.0,285672.0,2.124
291,5.0,236563.0,2.124
292,5.0,122257.0,2.123
293,5.0,333254.0,2.122
294,5.0,28369.0,2.12
295,5.0,350963.0,2.119
296,5.0,504301.0,2.116
297,5.0,202504.0,2.113
298,5.0,91329.0,2.112
299,5.0,85093.0,2.112
300,5.0,340273.0,2.109
301,5.0,80792.0,2.108
302,5.0,26927.0,2.108
303,5.0,286165.0,2.107
304,5.0,353413.0,2.104
305,5.0,419158.0,2.102
306,5.0,367220.0,2.102
307,5.0,286393.0,2.101
308,5.0,48668.0,2.098
309,5.0,183906.0,2.095
310,5.0,48674.0,2.091
311,5.0,119515.0,2.091
312,5.0,112937.0,2.09
313,5.0,43715.0,2.088
314,5.0,28378.0,2.088
315,5.0,367216.0,2.087
316,5.0,379234.0,2.087
317,5.0,336775.0,2.085
318,5.0,566173.0,2.085
319,5.0,26906.0,2.085
320,5.0,95922.0,2.077
321,5.0,113012.0,2.077
322,5.0,285678.0,2.076
323,5.0,190050.0,2.072
324,5.0,240976.0,2.071
325,5.0,194035.0,2.068
326,5.0,367251.0,2.064
327,5.0,313002.0,2.059
328,5.0,124972.0,2.058
329,5.0,342495.0,2.057
330,5.0,379687.0,2.056
331,5.0,182852.0,2.055
332,5.0,325277.0,2.054
333,5.0,236553.0,2.054
334,5.0,490535.0,2.05
335,5.0,187077.0,2.05
336,5.0,181975.0,2.047
337,5.0,319078.0,2.045
338,5.0,43205.0,2.044
339,5.0,240786.0,2.041
340,5.0,427094.0,2.041
341,5.0,59948.0,2.039
342,5.0,367204.0,2.039
343,5.0,226539.0,2.039
344,5.0,59968.0,2.039
345,5.0,83929.0,2.034
346,5.0,340321.0,2.034
347,5.0,530036.0,2.033
348,5.0,265595.0,2.031
349,5.0,90460.0,2.031
350,5.0,124035.0,2.029
351,5.0,66652.0,2.029
352,5.0,519768.0,2.026
353,5.0,350193.0,2.026
354,5.0,139318.0,2.025
355,5.0,390891.0,2.024
356,5.0,350036.0,2.024
357,5.0,59975.0,2.024
358,5.0,80765.0,2.023
359,5.0,194048.0,2.021
360,5.0,319056.0,2.021
361,5.0,73934.0,2.021
362,5.0,361654.0,2.02
363,5.0,254027.0,2.02
364,5.0,81583.0,2.02
365,5.0,133245.0,2.018
366,5.0,88419.0,2.017
367,5.0,74213.0,2.015
368,5.0,484226.0,2.015
369,5.0,160084.0,2.012
370,5.0,218922.0,2.01
371,5.0,483749.0,2.008
372,5.0,311783.0,2.005
373,5.0,401647.0,2.004
374,5.0,396580.0,2.004
375,5.0,140865.0,2.003
376,5.0,159677.0,2.002
377,5.0,520094.0,2.001
378,5.0,234642.0,1.999
379,5.0,546874.0,1.995
380,5.0,482712.0,1.995
381,5.0,286428.0,1.994
382,5.0,333704.0,1.993
383,5.0,258738.0,1.99
384,5.0,87049.0,1.988
385,5.0,65610.0,1.987
386,5.0,160311.0,1.985
387,5.0,301400.0,1.984
388,5.0,484230.0,1.984
389,5.0,384566.0,1.981
390,5.0,66644.0,1.981
391,5.0,68060.0,1.98
392,5.0,546971.0,1.98
393,5.0,184133.0,1.98
394,5.0,195508.0,1.98
395,5.0,311864.0,1.979
396,5.0,332827.0,1.978
397,5.0,132749.0,1.976
398,5.0,51272.0,1.973
399,5.0,85401.0,1.973
400,5.0,549399.0,1.972
401,5.0,34964.0,1.972
402,5.0,202585.0,1.972
403,5.0,170299.0,1.971
404,5.0,457549.0,1.971
405,5.0,67997.0,1.97
406,5.0,180462.0,1.969
407,5.0,70953.0,1.969
408,5.0,72624.0,1.967
409,5.0,188347.0,1.967
410,5.0,241025.0,1.967
411,5.0,310905.0,1.966
412,5.0,117700.0,1.966
413,5.0,389642.0,1.964
414,5.0,467089.0,1.962
415,5.0,484231.0,1.961
416,5.0,93087.0,1.959
417,5.0,153667.0,1.956
418,5.0,332806.0,1.955
419,5.0,47512.0,1.954
420,5.0,66090.0,1.953
421,5.0,293345.0,1.953
422,5.0,293753.0,1.952
423,5.0,371727.0,1.95
424,5.0,186819.0,1.949
425,5.0,90528.0,1.947
426,5.0,509503.0,1.945
427,5.0,311693.0,1.945
428,5.0,314785.0,1.945
429,5.0,182771.0,1.944
430,5.0,505480.0,1.942
431,5.0,223732.0,1.942
432,5.0,263064.0,1.942
433,5.0,58663.0,1.94
434,5.0,336533.0,1.939
435,5.0,483700.0,1.939
436,5.0,160643.0,1.938
437,5.0,159545.0,1.938
438,5.0,195417.0,1.937
439,5.0,294341.0,1.937
440,5.0,400219.0,1.937
441,5.0,27587.0,1.937
442,5.0,242118.0,1.936
443,5.0,189165.0,1.936
444,5.0,242117.0,1.936
445,5.0,309335.0,1.935
446,5.0,257441.0,1.935
447,5.0,184883.0,1.934
448,5.0,201345.0,1.934
449,5.0,122283.0,1.934
450,5.0,367273.0,1.933
451,5.0,55139.0,1.933
452,5.0,121502.0,1.932
453,5.0,190551.0,1.931
454,5.0,329254.0,1.929
455,5.0,312797.0,1.927
456,5.0,460578.0,1.927
457,5.0,9864.0,1.927
458,5.0,265179.0,1.926
459,5.0,159391.0,1.925
460,5.0,228999.0,1.924
461,5.0,44058.0,1.923
462,5.0,83715.0,1.922
463,5.0,457188.0,1.922
464,5.0,278648.0,1.921
465,5.0,315171.0,1.919
466,5.0,347661.0,1.919
467,5.0,202458.0,1.916
468,5.0,44054.0,1.916
469,5.0,58667.0,1.915
470,5.0,190541.0,1.915
471,5.0,60182.0,1.914
472,5.0,201582.0,1.914
473,5.0,77591.0,1.914
474,5.0,464510.0,1.914
475,5.0,311793.0,1.913
476,5.0,231609.0,1.911
477,5.0,460554.0,1.911
478,5.0,484144.0,1.909
479,5.0,218941.0,1.909
480,5.0,95229.0,1.908
481,5.0,351156.0,1.908
482,5.0,70741.0,1.906
483,5.0,457173.0,1.906
484,5.0,72698.0,1.906
485,5.0,334080.0,1.905
486,5.0,60813.0,1.905
487,5.0,230031.0,1.904
488,5.0,23665.0,1.903
489,5.0,299054.0,1.903
490,5.0,294712.0,1.902
491,5.0,202598.0,1.901
492,5.0,230362.0,1.901
493,5.0,278704.0,1.9
494,5.0,38302.0,1.9
495,5.0,297873.0,1.9
496,5.0,242392.0,1.899
497,5.0,395581.0,1.899
498,5.0,344518.0,1.899
499,5.0,191623.0,1.898
500,5.0,84511.0,1.897
501,5.0,253969.0,1.896
502,5.0,548952.0,1.896
503,5.0,505476.0,1.895
504,5.0,281233.0,1.895
505,5.0,215908.0,1.895
506,5.0,188269.0,1.895
507,5.0,132759.0,1.893
508,5.0,265570.0,1.892
509,5.0,16761.0,1.888
510,5.0,306095.0,1.888
511,5.0,209845.0,1.885
512,5.0,365177.0,1.884
513,5.0,231508.0,1.884
514,5.0,58676.0,1.883
515,5.0,561157.0,1.883
516,5.0,226528.0,1.883
517,5.0,84475.0,1.882
518,5.0,66107.0,1.882
519,5.0,209786.0,1.881
520,5.0,43480.0,1.879
521,5.0,398140.0,1.878
522,5.0,170367.0,1.877
523,5.0,84107.0,1.877
524,5.0,38297.0,1.876
525,5.0,92616.0,1.875
526,5.0,313015.0,1.875
527,5.0,503506.0,1.875
528,5.0,84468.0,1.874
529,5.0,134171.0,1.872
530,5.0,244247.0,1.871
531,5.0,487584.0,1.868
532,5.0,286107.0,1.868
533,5.0,567829.0,1.867
534,5.0,412374.0,1.866
535,5.0,457225.0,1.866
536,5.0,286147.0,1.866
537,5.0,105958.0,1.865
538,5.0,439316.0,1.865
539,5.0,204468.0,1.864
540,5.0,195536.0,1.863
541,5.0,112923.0,1.863
542,5.0,527801.0,1.863
543,5.0,367582.0,1.862
544,5.0,326800.0,1.86
545,5.0,243451.0,1.86
546,5.0,244159.0,1.86
547,5.0,536394.0,1.86
548,5.0,30949.0,1.86
549,5.0,487577.0,1.86
550,5.0,483718.0,1.859
551,5.0,205851.0,1.858
552,5.0,209793.0,1.857
553,5.0,39676.0,1.856
554,5.0,350340.0,1.855
555,5.0,206125.0,1.855
556,5.0,43686.0,1.855
557,5.0,126325.0,1.855
558,5.0,463687.0,1.854
559,5.0,91748.0,1.854
560,5.0,398097.0,1.853
561,5.0,410693.0,1.853
562,5.0,132683.0,1.85
563,5.0,181965.0,1.845
564,5.0,271701.0,1.844
565,5.0,218050.0,1.843
566,5.0,324945.0,1.841
567,5.0,400575.0,1.841
568,5.0,472146.0,1.841
569,5.0,364638.0,1.84
570,5.0,87862.0,1.84
571,5.0,311439.0,1.84
572,5.0,193985.0,1.837
573,5.0,484235.0,1.837
574,5.0,75123.0,1.837
575,5.0,60000.0,1.836
576,5.0,282804.0,1.835
577,5.0,43890.0,1.834
578,5.0,57192.0,1.834
579,5.0,282004.0,1.832
580,5.0,520078.0,1.831
581,5.0,92611.0,1.828
582,5.0,350313.0,1.828
583,5.0,361644.0,1.828
584,5.0,51218.0,1.827
585,5.0,167897.0,1.825
586,5.0,56805.0,1.823
587,5.0,195265.0,1.822
588,5.0,502069.0,1.82
589,5.0,475606.0,1.82
590,5.0,412361.0,1.82
591,5.0,193181.0,1.819
592,5.0,396513.0,1.819
593,5.0,78167.0,1.817
594,5.0,99285.0,1.817
595,5.0,195467.0,1.814
596,5.0,537295.0,1.812
597,5.0,299145.0,1.812
598,5.0,253405.0,1.81
599,5.0,367675.0,1.81
600,5.0,439322.0,1.81
601,5.0,275162.0,1.81
602,5.0,401579.0,1.809
603,5.0,39661.0,1.809
604,5.0,338001.0,1.807
605,5.0,48143.0,1.807
606,5.0,358475.0,1.806
607,5.0,209391.0,1.805
608,5.0,518296.0,1.804
609,5.0,119294.0,1.804
610,5.0,395795.0,1.802
611,5.0,57247.0,1.801
612,5.0,333469.0,1.801
613,5.0,413937.0,1.801
614,5.0,209394.0,1.798
615,5.0,82257.0,1.797
616,5.0,247794.0,1.792
617,5.0,337999.0,1.792
618,5.0,88713.0,1.79
619,5.0,82265.0,1.79
620,5.0,529070.0,1.79
621,5.0,32149.0,1.788
622,5.0,157170.0,1.787
623,5.0,173128.0,1.787
624,5.0,40804.0,1.787
625,5.0,306112.0,1.786
626,5.0,28653.0,1.784
627,5.0,332882.0,1.783
628,5.0,195914.0,1.782
629,5.0,462612.0,1.782
630,5.0,71090.0,1.782
631,5.0,60209.0,1.781
632,5.0,201161.0,1.779
633,5.0,240760.0,1.779
634,5.0,332772.0,1.779
635,5.0,229032.0,1.777
636,5.0,487631.0,1.777
637,5.0,311434.0,1.777
638,5.0,410875.0,1.775
639,5.0,355629.0,1.774
640,5.0,77484.0,1.774
641,5.0,200326.0,1.773
642,5.0,343883.0,1.773
643,5.0,200325.0,1.773
644,5.0,163112.0,1.772
645,5.0,219185.0,1.772
646,5.0,304618.0,1.772
647,5.0,358175.0,1.77
648,5.0,170274.0,1.769
649,5.0,390024.0,1.768
650,5.0,58693.0,1.766
651,5.0,381129.0,1.766
652,5.0,426716.0,1.766
653,5.0,44659.0,1.766
654,5.0,219187.0,1.764
655,5.0,529075.0,1.759
656,5.0,305364.0,1.758
657,5.0,401426.0,1.758
658,5.0,544255.0,1.758
659,5.0,163102.0,1.756
660,5.0,231309.0,1.754
661,5.0,133286.0,1.754
662,5.0,324970.0,1.754
663,5.0,87811.0,1.754
664,5.0,28661.0,1.753
665,5.0,72168.0,1.752
666,5.0,313005.0,1.752
667,5.0,393611.0,1.752
668,5.0,470985.0,1.751
669,5.0,426709.0,1.751
670,5.0,100774.0,1.751
671,5.0,366879.0,1.75
672,5.0,236972.0,1.749
673,5.0,223017.0,1.748
674,5.0,286317.0,1.747
675,5.0,221312.0,1.747
676,5.0,547454.0,1.746
677,5.0,42914.0,1.746
678,5.0,87025.0,1.746
679,5.0,309621.0,1.745
680,5.0,376912.0,1.745
681,5.0,248222.0,1.744
682,5.0,127899.0,1.743
683,5.0,163509.0,1.741
684,5.0,83793.0,1.741
685,5.0,212792.0,1.741
686,5.0,252235.0,1.74
687,5.0,161963.0,1.739
688,5.0,392142.0,1.739
689,5.0,314706.0,1.738
690,5.0,253452.0,1.738
691,5.0,346291.0,1.737
692,5.0,210141.0,1.737
693,5.0,92047.0,1.736
694,5.0,132840.0,1.735
695,5.0,65665.0,1.735
696,5.0,229902.0,1.734
697,5.0,236968.0,1.733
698,5.0,201783.0,1.732
699,5.0,317305.0,1.731
700,5.0,127413.0,1.73
701,5.0,346279.0,1.729
702,5.0,491791.0,1.729
703,5.0,506595.0,1.728
704,5.0,341225.0,1.728
705,5.0,343661.0,1.727
706,5.0,214532.0,1.727
707,5.0,230141.0,1.724
708,5.0,195563.0,1.723
709,5.0,160332.0,1.722
710,5.0,568682.0,1.721
711,5.0,510787.0,1.72
712,5.0,474517.0,1.719
713,5.0,518301.0,1.718
714,5.0,534070.0,1.716
715,5.0,98789.0,1.716
716,5.0,117941.0,1.715
717,5.0,547258.0,1.714
718,5.0,26243.0,1.714
719,5.0,70633.0,1.713
720,5.0,482087.0,1.712
721,5.0,341219.0,1.712
722,5.0,140682.0,1.711
723,5.0,391269.0,1.711
724,5.0,280143.0,1.71
725,5.0,57172.0,1.71
726,5.0,559518.0,1.709
727,5.0,461326.0,1.706
728,5.0,60212.0,1.704
729,5.0,42497.0,1.702
730,5.0,195544.0,1.702
731,5.0,209131.0,1.702
732,5.0,117922.0,1.7
733,5.0,313275.0,1.699
734,5.0,44152.0,1.698
735,5.0,92026.0,1.698
736,5.0,203225.0,1.698
737,5.0,560942.0,1.698
738,5.0,568685.0,1.696
739,5.0,283760.0,1.696
740,5.0,200286.0,1.695
741,5.0,200284.0,1.695
742,5.0,395784.0,1.693
743,5.0,378040.0,1.693
744,5.0,127406.0,1.691
745,5.0,242806.0,1.689
746,5.0,396495.0,1.687
747,5.0,533588.0,1.685
748,5.0,376922.0,1.683
749,5.0,139057.0,1.682
750,5.0,210153.0,1.682
751,5.0,222819.0,1.681
752,5.0,271851.0,1.68
753,5.0,265150.0,1.678
754,5.0,275615.0,1.677
755,5.0,65667.0,1.675
756,5.0,43003.0,1.674
757,5.0,193206.0,1.672
758,5.0,275044.0,1.672
759,5.0,68931.0,1.672
760,5.0,177572.0,1.672
761,5.0,296483.0,1.672
762,5.0,336320.0,1.672
763,5.0,491929.0,1.671
764,5.0,214536.0,1.671
765,5.0,95631.0,1.668
766,5.0,206466.0,1.667
767,5.0,210169.0,1.667
768,5.0,122297.0,1.667
769,5.0,270374.0,1.667
770,5.0,457263.0,1.666
771,5.0,330662.0,1.666
772,5.0,305402.0,1.664
773,5.0,537982.0,1.663
774,5.0,214191.0,1.662
775,5.0,73945.0,1.661
776,5.0,201370.0,1.661
777,5.0,111828.0,1.661
778,5.0,309586.0,1.66
779,5.0,491236.0,1.66
780,5.0,56812.0,1.659
781,5.0,475047.0,1.659
782,5.0,48186.0,1.659
783,5.0,568721.0,1.658
784,5.0,243971.0,1.657
785,5.0,296185.0,1.657
786,5.0,214538.0,1.656
787,5.0,118133.0,1.656
788,5.0,482029.0,1.656
789,5.0,471980.0,1.656
790,5.0,359728.0,1.656
791,5.0,98727.0,1.655
792,5.0,519949.0,1.655
793,5.0,475999.0,1.655
794,5.0,475013.0,1.653
795,5.0,133219.0,1.653
796,5.0,524012.0,1.652
797,5.0,38349.0,1.652
798,5.0,174597.0,1.651
799,5.0,366493.0,1.651
800,5.0,538782.0,1.65
801,5.0,125948.0,1.649
802,5.0,121754.0,1.649
803,5.0,44287.0,1.647
804,5.0,539865.0,1.647
805,5.0,243925.0,1.646
806,5.0,518257.0,1.645
807,5.0,358138.0,1.645
808,5.0,223838.0,1.645
809,5.0,55124.0,1.644
810,5.0,26828.0,1.642
811,5.0,65934.0,1.641
812,5.0,93661.0,1.64
813,5.0,236184.0,1.64
814,5.0,279271.0,1.639
815,5.0,209929.0,1.639
816,5.0,513815.0,1.637
817,5.0,334303.0,1.635
818,5.0,195179.0,1.633
819,5.0,103745.0,1.633
820,5.0,164614.0,1.632
821,5.0,548800.0,1.629
822,5.0,60221.0,1.627
823,5.0,38697.0,1.624
824,5.0,32203.0,1.624
825,5.0,38631.0,1.622
826,5.0,546273.0,1.622
827,5.0,231286.0,1.621
828,5.0,270343.0,1.621
829,5.0,335769.0,1.62
830,5.0,193958.0,1.617
831,5.0,367711.0,1.615
832,5.0,84181.0,1.612
833,5.0,567870.0,1.612
834,5.0,324861.0,1.612
835,5.0,567873.0,1.612
836,5.0,196169.0,1.61
837,5.0,146169.0,1.61
838,5.0,223559.0,1.61
839,5.0,125963.0,1.609
840,5.0,565365.0,1.609
841,5.0,510622.0,1.609
842,5.0,534011.0,1.607
843,5.0,490508.0,1.607
844,5.0,519994.0,1.607
845,5.0,193660.0,1.606
846,5.0,51444.0,1.604
847,5.0,470910.0,1.603
848,5.0,489447.0,1.603
849,5.0,275622.0,1.601
850,5.0,158217.0,1.6
851,5.0,98724.0,1.6
852,5.0,470994.0,1.6
853,5.0,484115.0,1.599
854,5.0,491187.0,1.599
855,5.0,68876.0,1.599
856,5.0,367295.0,1.598
857,5.0,560983.0,1.597
858,5.0,155568.0,1.597
859,5.0,211301.0,1.597
860,5.0,452524.0,1.597
861,5.0,349497.0,1.597
862,5.0,127393.0,1.597
863,5.0,222798.0,1.595
864,5.0,296437.0,1.595
865,5.0,313343.0,1.594
866,5.0,471244.0,1.594
867,5.0,125967.0,1.594
868,5.0,403185.0,1.593
869,5.0,350594.0,1.593
870,5.0,452280.0,1.592
871,5.0,543669.0,1.592
872,5.0,389901.0,1.592
873,5.0,340155.0,1.591
874,5.0,257407.0,1.591
875,5.0,176361.0,1.591
876,5.0,559710.0,1.591
877,5.0,179781.0,1.59
878,5.0,253239.0,1.589
879,5.0,252508.0,1.589
880,5.0,111896.0,1.589
881,5.0,65691.0,1.589
882,5.0,567887.0,1.589
883,5.0,312818.0,1.588
884,5.0,283688.0,1.588
885,5.0,329718.0,1.586
886,5.0,519939.0,1.586
887,5.0,76031.0,1.585
888,5.0,193599.0,1.585
889,5.0,414146.0,1.585
890,5.0,143307.0,1.585
891,5.0,359023.0,1.585
892,5.0,336315.0,1.584
893,5.0,305264.0,1.584
894,5.0,503152.0,1.584
895,5.0,173252.0,1.584
896,5.0,60537.0,1.584
897,5.0,503150.0,1.584
898,5.0,301193.0,1.582
899,5.0,559682.0,1.582
900,5.0,221344.0,1.582
901,5.0,518326.0,1.582
902,5.0,424524.0,1.581
903,5.0,461666.0,1.581
904,5.0,403727.0,1.58
905,5.0,236838.0,1.58
906,5.0,460215.0,1.576
907,5.0,98843.0,1.574
908,5.0,568612.0,1.574
909,5.0,192471.0,1.573
910,5.0,376486.0,1.572
911,5.0,379088.0,1.571
912,5.0,395744.0,1.571
913,5.0,403693.0,1.57
914,5.0,544450.0,1.567
915,5.0,293992.0,1.567
916,5.0,340142.0,1.567
917,5.0,97643.0,1.567
918,5.0,279514.0,1.566
919,5.0,413093.0,1.566
920,5.0,74088.0,1.565
921,5.0,236846.0,1.565
922,5.0,352309.0,1.564
923,5.0,219193.0,1.564
924,5.0,60402.0,1.563
925,5.0,44738.0,1.562
926,5.0,476068.0,1.562
927,5.0,80545.0,1.562
928,5.0,40629.0,1.562
929,5.0,214145.0,1.561
930,5.0,455736.0,1.56
931,5.0,17525.0,1.56
