index,ch,site,value
421,15.0,757658.0,2.336
422,15.0,883311.0,2.332
423,15.0,584795.0,2.332
424,15.0,879895.0,2.331
425,15.0,521429.0,2.329
426,15.0,721127.0,2.325
427,15.0,701632.0,2.324
428,15.0,366295.0,2.322
429,15.0,701886.0,2.32
430,15.0,843926.0,2.32
431,15.0,890330.0,2.32
432,15.0,753976.0,2.316
433,15.0,759016.0,2.316
434,15.0,779648.0,2.315
435,15.0,162800.0,2.315
436,15.0,82808.0,2.315
437,15.0,852845.0,2.313
438,15.0,295372.0,2.313
439,15.0,1059732.0,2.313
440,15.0,495129.0,2.311
441,15.0,317450.0,2.311
442,15.0,187224.0,2.309
443,15.0,587078.0,2.309
444,15.0,21267.0,2.307
445,15.0,291874.0,2.301
446,15.0,54628.0,2.3
447,15.0,41448.0,2.3
448,15.0,338234.0,2.299
449,15.0,215765.0,2.298
450,15.0,365791.0,2.297
451,15.0,243017.0,2.296
452,15.0,303671.0,2.296
453,15.0,494335.0,2.296
454,15.0,721096.0,2.296
455,15.0,461897.0,2.294
456,15.0,461895.0,2.294
457,15.0,561859.0,2.292
458,15.0,279681.0,2.292
459,15.0,194067.0,2.292
460,15.0,169149.0,2.29
461,15.0,316277.0,2.289
462,15.0,339230.0,2.289
463,15.0,717637.0,2.289
464,15.0,948154.0,2.289
465,15.0,625345.0,2.287
466,15.0,494347.0,2.287
467,15.0,465664.0,2.287
468,15.0,270537.0,2.286
469,15.0,477370.0,2.286
470,15.0,414624.0,2.285
471,15.0,322737.0,2.285
472,15.0,17084.0,2.284
473,15.0,302263.0,2.284
474,15.0,212920.0,2.283
475,15.0,162799.0,2.283
476,15.0,1018444.0,2.282
477,15.0,779683.0,2.282
478,15.0,936845.0,2.281
479,15.0,465679.0,2.28
480,15.0,41197.0,2.28
481,15.0,657134.0,2.28
482,15.0,816484.0,2.279
483,15.0,108352.0,2.278
484,15.0,262577.0,2.278
485,15.0,1000013.0,2.277
486,15.0,422901.0,2.276
487,15.0,1011281.0,2.275
488,15.0,760446.0,2.275
489,15.0,255498.0,2.275
490,15.0,1008369.0,2.274
491,15.0,741176.0,2.271
492,15.0,794807.0,2.27
493,15.0,270540.0,2.27
494,15.0,1032713.0,2.269
495,15.0,623875.0,2.268
496,15.0,308456.0,2.267
497,15.0,909781.0,2.267
498,15.0,444280.0,2.267
499,15.0,521397.0,2.267
500,15.0,413950.0,2.266
501,15.0,316280.0,2.265
502,15.0,235012.0,2.264
503,15.0,169910.0,2.263
504,15.0,164456.0,2.263
505,15.0,605988.0,2.263
506,15.0,564855.0,2.26
507,15.0,742267.0,2.259
508,15.0,446195.0,2.259
509,15.0,345319.0,2.258
510,15.0,69453.0,2.258
511,15.0,74663.0,2.258
512,15.0,944208.0,2.258
513,15.0,69454.0,2.258
514,15.0,290268.0,2.257
515,15.0,968495.0,2.256
516,15.0,164469.0,2.256
517,15.0,172268.0,2.256
518,15.0,986215.0,2.256
519,15.0,494604.0,2.256
520,15.0,391761.0,2.254
521,15.0,478931.0,2.254
522,15.0,262610.0,2.252
523,15.0,329649.0,2.251
524,15.0,624060.0,2.251
525,15.0,944206.0,2.249
526,15.0,688959.0,2.246
527,15.0,495885.0,2.244
528,15.0,701430.0,2.243
529,15.0,814172.0,2.242
530,15.0,329626.0,2.241
531,15.0,302306.0,2.239
532,15.0,1032657.0,2.237
533,15.0,802701.0,2.237
534,15.0,831558.0,2.236
535,15.0,543322.0,2.235
536,15.0,777278.0,2.235
537,15.0,202535.0,2.234
538,15.0,839966.0,2.234
539,15.0,552438.0,2.234
540,15.0,860011.0,2.234
541,15.0,860013.0,2.234
542,15.0,442012.0,2.234
543,15.0,82298.0,2.232
544,15.0,114779.0,2.231
545,15.0,1048713.0,2.23
546,15.0,638139.0,2.23
547,15.0,54615.0,2.229
548,15.0,243899.0,2.228
549,15.0,932672.0,2.225
550,15.0,742374.0,2.225
551,15.0,1044327.0,2.224
552,15.0,757972.0,2.224
553,15.0,312153.0,2.224
554,15.0,757980.0,2.223
555,15.0,80884.0,2.222
556,15.0,302331.0,2.222
557,15.0,833177.0,2.221
558,15.0,270902.0,2.219
559,15.0,442010.0,2.219
560,15.0,125361.0,2.219
561,15.0,625411.0,2.218
562,15.0,174062.0,2.218
563,15.0,170546.0,2.218
564,15.0,957524.0,2.218
565,15.0,418145.0,2.216
566,15.0,1062284.0,2.216
567,15.0,987036.0,2.216
568,15.0,422866.0,2.215
569,15.0,427644.0,2.214
570,15.0,184946.0,2.212
571,15.0,815355.0,2.208
572,15.0,478146.0,2.208
573,15.0,1050547.0,2.207
574,15.0,801185.0,2.206
575,15.0,478191.0,2.206
576,15.0,114772.0,2.202
577,15.0,1005799.0,2.202
578,15.0,722528.0,2.202
579,15.0,999980.0,2.2
580,15.0,478190.0,2.198
581,15.0,684995.0,2.197
582,15.0,986207.0,2.194
583,15.0,986197.0,2.193
584,15.0,940181.0,2.193
585,15.0,283723.0,2.193
586,15.0,158800.0,2.192
587,15.0,411931.0,2.191
588,15.0,1060444.0,2.191
589,15.0,468164.0,2.19
590,15.0,998128.0,2.19
591,15.0,219487.0,2.189
592,15.0,285178.0,2.189
593,15.0,534166.0,2.188
594,15.0,1014497.0,2.184
595,15.0,985178.0,2.183
596,15.0,534158.0,2.181
597,15.0,295360.0,2.18
598,15.0,626757.0,2.18
599,15.0,349301.0,2.18
600,15.0,405286.0,2.179
601,15.0,717218.0,2.178
602,15.0,962580.0,2.178
603,15.0,1050121.0,2.178
604,15.0,448037.0,2.176
605,15.0,184942.0,2.173
606,15.0,606668.0,2.173
607,15.0,538719.0,2.172
608,15.0,787974.0,2.171
609,15.0,770285.0,2.168
610,15.0,939127.0,2.168
611,15.0,361502.0,2.168
612,15.0,315991.0,2.165
613,15.0,424243.0,2.165
614,15.0,1013957.0,2.163
615,15.0,911988.0,2.163
616,15.0,1052582.0,2.162
617,15.0,503116.0,2.162
618,15.0,478128.0,2.161
619,15.0,1069196.0,2.161
620,15.0,239479.0,2.159
621,15.0,4984.0,2.157
622,15.0,481028.0,2.157
623,15.0,968303.0,2.156
624,15.0,169213.0,2.156
625,15.0,114758.0,2.155
626,15.0,747236.0,2.155
627,15.0,170540.0,2.155
628,15.0,125313.0,2.154
629,15.0,670145.0,2.153
630,15.0,421356.0,2.153
631,15.0,164415.0,2.152
632,15.0,819830.0,2.152
633,15.0,572393.0,2.151
634,15.0,44491.0,2.149
635,15.0,534125.0,2.149
636,15.0,918013.0,2.148
637,15.0,721142.0,2.145
638,15.0,242681.0,2.144
639,15.0,613972.0,2.144
640,15.0,740682.0,2.144
641,15.0,203321.0,2.144
642,15.0,44493.0,2.142
643,15.0,585728.0,2.141
644,15.0,229622.0,2.141
645,15.0,405865.0,2.14
646,15.0,747255.0,2.139
647,15.0,404369.0,2.139
648,15.0,4786.0,2.138
649,15.0,844346.0,2.137
650,15.0,659379.0,2.137
651,15.0,163678.0,2.137
652,15.0,883399.0,2.137
653,15.0,656362.0,2.136
654,15.0,174013.0,2.134
655,15.0,559489.0,2.132
656,15.0,881994.0,2.131
657,15.0,144832.0,2.129
658,15.0,773773.0,2.128
659,15.0,942731.0,2.128
660,15.0,263711.0,2.128
661,15.0,877609.0,2.127
662,15.0,785614.0,2.127
663,15.0,222749.0,2.126
664,15.0,626743.0,2.126
665,15.0,649528.0,2.126
666,15.0,819017.0,2.125
667,15.0,328167.0,2.122
668,15.0,930861.0,2.121
669,15.0,936014.0,2.12
670,15.0,527424.0,2.12
671,15.0,750414.0,2.119
672,15.0,351340.0,2.119
673,15.0,777251.0,2.118
674,15.0,351535.0,2.116
675,15.0,717487.0,2.116
676,15.0,662170.0,2.116
677,15.0,187275.0,2.115
678,15.0,291409.0,2.114
679,15.0,817457.0,2.113
680,15.0,730362.0,2.113
681,15.0,332484.0,2.112
682,15.0,572316.0,2.111
683,15.0,497794.0,2.111
684,15.0,215604.0,2.11
685,15.0,585967.0,2.108
686,15.0,989933.0,2.108
687,15.0,243067.0,2.107
688,15.0,585973.0,2.107
689,15.0,826300.0,2.106
690,15.0,935964.0,2.104
691,15.0,191149.0,2.104
692,15.0,274093.0,2.104
693,15.0,775138.0,2.103
694,15.0,223533.0,2.103
695,15.0,425365.0,2.103
696,15.0,312268.0,2.103
697,15.0,766162.0,2.102
698,15.0,332153.0,2.102
699,15.0,833769.0,2.102
700,15.0,932422.0,2.101
701,15.0,291897.0,2.1
702,15.0,999450.0,2.1
703,15.0,818135.0,2.1
704,15.0,451188.0,2.099
705,15.0,1060442.0,2.099
706,15.0,1067078.0,2.099
707,15.0,883405.0,2.098
708,15.0,149727.0,2.098
709,15.0,951210.0,2.097
710,15.0,796877.0,2.097
711,15.0,242702.0,2.096
712,15.0,833190.0,2.096
713,15.0,590995.0,2.095
714,15.0,377558.0,2.094
715,15.0,919180.0,2.094
716,15.0,804478.0,2.093
717,15.0,465631.0,2.093
718,15.0,770293.0,2.093
719,15.0,268845.0,2.091
720,15.0,830088.0,2.091
721,15.0,415444.0,2.091
722,15.0,132994.0,2.09
723,15.0,283587.0,2.089
724,15.0,427618.0,2.088
725,15.0,613987.0,2.088
726,15.0,948119.0,2.087
727,15.0,669916.0,2.086
728,15.0,585834.0,2.086
729,15.0,766157.0,2.085
730,15.0,878170.0,2.085
731,15.0,278062.0,2.084
732,15.0,229237.0,2.083
733,15.0,843136.0,2.082
734,15.0,659347.0,2.082
735,15.0,662188.0,2.081
736,15.0,1032524.0,2.081
737,15.0,750399.0,2.08
738,15.0,908943.0,2.08
739,15.0,833730.0,2.079
740,15.0,669938.0,2.079
741,15.0,4809.0,2.079
742,15.0,316149.0,2.079
743,15.0,722019.0,2.076
744,15.0,942720.0,2.075
745,15.0,752603.0,2.073
746,15.0,919723.0,2.073
747,15.0,951198.0,2.072
748,15.0,479813.0,2.071
749,15.0,551424.0,2.071
750,15.0,396682.0,2.071
751,15.0,308393.0,2.069
752,15.0,503147.0,2.068
753,15.0,882016.0,2.068
754,15.0,790330.0,2.068
755,15.0,657385.0,2.067
756,15.0,630068.0,2.067
757,15.0,658773.0,2.067
758,15.0,332505.0,2.067
759,15.0,349298.0,2.066
760,15.0,316869.0,2.066
761,15.0,773007.0,2.064
762,15.0,478473.0,2.064
763,15.0,4811.0,2.063
764,15.0,920660.0,2.063
765,15.0,610200.0,2.062
766,15.0,198338.0,2.062
767,15.0,919182.0,2.062
768,15.0,351551.0,2.061
769,15.0,569609.0,2.061
770,15.0,880264.0,2.061
771,15.0,670137.0,2.06
772,15.0,494624.0,2.06
773,15.0,846730.0,2.06
774,15.0,8684.0,2.059
775,15.0,932644.0,2.059
776,15.0,478586.0,2.058
777,15.0,479792.0,2.057
778,15.0,170568.0,2.057
779,15.0,908986.0,2.055
780,15.0,249885.0,2.055
781,15.0,918025.0,2.054
782,15.0,304720.0,2.054
783,15.0,278007.0,2.053
784,15.0,20072.0,2.051
785,15.0,67049.0,2.05
786,15.0,917191.0,2.05
787,15.0,378353.0,2.05
788,15.0,1018472.0,2.049
789,15.0,295543.0,2.048
790,15.0,1039138.0,2.047
791,15.0,585845.0,2.047
792,15.0,1056759.0,2.046
793,15.0,173160.0,2.046
794,15.0,138192.0,2.045
795,15.0,1059080.0,2.045
796,15.0,846736.0,2.044
797,15.0,378342.0,2.044
798,15.0,418183.0,2.043
799,15.0,58590.0,2.043
800,15.0,114516.0,2.042
801,15.0,114513.0,2.042
802,15.0,524314.0,2.04
803,15.0,501997.0,2.039
804,15.0,80851.0,2.039
805,15.0,173154.0,2.039
806,15.0,787908.0,2.039
807,15.0,838103.0,2.039
808,15.0,1059291.0,2.038
809,15.0,547581.0,2.037
810,15.0,922621.0,2.037
811,15.0,198521.0,2.036
812,15.0,448058.0,2.036
813,15.0,301655.0,2.034
814,15.0,170570.0,2.033
815,15.0,223527.0,2.033
816,15.0,912005.0,2.033
817,15.0,868363.0,2.032
818,15.0,574690.0,2.03
819,15.0,7143.0,2.03
820,15.0,907184.0,2.028
821,15.0,253192.0,2.028
822,15.0,328771.0,2.026
823,15.0,191159.0,2.026
824,15.0,833403.0,2.026
825,15.0,498245.0,2.024
826,15.0,934852.0,2.023
827,15.0,74625.0,2.023
828,15.0,717890.0,2.022
829,15.0,306635.0,2.021
830,15.0,158793.0,2.021
831,15.0,613884.0,2.021
832,15.0,527451.0,2.02
833,15.0,458150.0,2.02
834,15.0,6619.0,2.02
835,15.0,771056.0,2.019
836,15.0,669887.0,2.017
837,15.0,265795.0,2.015
838,15.0,63415.0,2.015
839,15.0,880285.0,2.015
840,15.0,584711.0,2.015
841,15.0,46783.0,2.014
842,15.0,138184.0,2.014
843,15.0,364941.0,2.014
844,15.0,547591.0,2.013
845,15.0,6618.0,2.013
846,15.0,547587.0,2.013
847,15.0,591837.0,2.013
848,15.0,158401.0,2.012
849,15.0,19794.0,2.011
850,15.0,341960.0,2.011
851,15.0,37917.0,2.011
852,15.0,341536.0,2.01
853,15.0,100534.0,2.01
854,15.0,868377.0,2.009
855,15.0,637775.0,2.008
856,15.0,533675.0,2.008
857,15.0,985356.0,2.008
858,15.0,591825.0,2.006
859,15.0,880244.0,2.006
860,15.0,298382.0,2.005
861,15.0,627822.0,2.005
862,15.0,6702.0,2.005
863,15.0,919761.0,2.004
864,15.0,341947.0,2.003
865,15.0,213156.0,2.003
866,15.0,114528.0,2.003
867,15.0,5294.0,2.002
868,15.0,362962.0,1.997
869,15.0,920931.0,1.997
870,15.0,838698.0,1.997
871,15.0,176215.0,1.996
872,15.0,751746.0,1.996
873,15.0,917236.0,1.995
874,15.0,164399.0,1.995
875,15.0,554557.0,1.993
876,15.0,268190.0,1.993
877,15.0,304789.0,1.993
878,15.0,932450.0,1.991
879,15.0,932654.0,1.99
880,15.0,193313.0,1.99
881,15.0,7579.0,1.989
882,15.0,9604.0,1.988
883,15.0,114543.0,1.987
884,15.0,658756.0,1.987
885,15.0,44464.0,1.987
886,15.0,664586.0,1.986
887,15.0,771438.0,1.986
888,15.0,771437.0,1.986
889,15.0,833441.0,1.986
890,15.0,833438.0,1.986
891,15.0,163171.0,1.985
892,15.0,932467.0,1.984
893,15.0,839949.0,1.984
894,15.0,148756.0,1.984
895,15.0,305453.0,1.983
896,15.0,338300.0,1.983
897,15.0,203352.0,1.983
898,15.0,683246.0,1.982
899,15.0,767818.0,1.982
900,15.0,306575.0,1.982
901,15.0,652967.0,1.981
902,15.0,124725.0,1.981
903,15.0,480193.0,1.98
904,15.0,985548.0,1.98
905,15.0,985549.0,1.98
906,15.0,1009713.0,1.978
907,15.0,593875.0,1.977
908,15.0,957228.0,1.977
909,15.0,674836.0,1.977
910,15.0,434153.0,1.976
911,15.0,1043806.0,1.975
912,15.0,676930.0,1.973
913,15.0,314906.0,1.972
914,15.0,772630.0,1.972
915,15.0,583107.0,1.971
916,15.0,143481.0,1.97
917,15.0,202243.0,1.969
918,15.0,920700.0,1.969
919,15.0,638013.0,1.967
920,15.0,529455.0,1.967
921,15.0,647924.0,1.967
922,15.0,289072.0,1.966
923,15.0,303817.0,1.966
924,15.0,964591.0,1.965
925,15.0,922582.0,1.965
926,15.0,472950.0,1.965
